[s],CH1[V]
-4.9760E-06,-2.726E-02
-4.9760E-06,-2.326E-02
-4.9700E-06,-2.726E-02
-4.9700E-06,-2.326E-02
-4.9640E-06,-2.726E-02
-4.9640E-06,-2.326E-02
-4.9580E-06,-2.726E-02
-4.9580E-06,-1.926E-02
-4.9520E-06,-2.326E-02
-4.9520E-06,-1.926E-02
-4.9460E-06,-2.726E-02
-4.9460E-06,-2.326E-02
-4.9400E-06,-2.326E-02
-4.9400E-06,-1.926E-02
-4.9340E-06,-2.326E-02
-4.9340E-06,-2.326E-02
-4.9280E-06,-2.326E-02
-4.9280E-06,-2.326E-02
-4.9220E-06,-2.326E-02
-4.9220E-06,-1.926E-02
-4.9160E-06,-2.326E-02
-4.9160E-06,-1.926E-02
-4.9100E-06,-2.326E-02
-4.9100E-06,-1.926E-02
-4.9040E-06,-2.326E-02
-4.9040E-06,-1.926E-02
-4.8980E-06,-1.926E-02
-4.8980E-06,-1.926E-02
-4.8920E-06,-1.926E-02
-4.8920E-06,-1.526E-02
-4.8860E-06,-1.926E-02
-4.8860E-06,-1.526E-02
-4.8800E-06,-1.926E-02
-4.8800E-06,-1.526E-02
-4.8740E-06,-1.926E-02
-4.8740E-06,-1.526E-02
-4.8680E-06,-1.926E-02
-4.8680E-06,-1.526E-02
-4.8620E-06,-1.526E-02
-4.8620E-06,-1.526E-02
-4.8560E-06,-1.526E-02
-4.8560E-06,-1.526E-02
-4.8500E-06,-1.526E-02
-4.8500E-06,-1.526E-02
-4.8440E-06,-1.526E-02
-4.8440E-06,-1.126E-02
-4.8380E-06,-1.526E-02
-4.8380E-06,-1.126E-02
-4.8320E-06,-1.526E-02
-4.8320E-06,-1.126E-02
-4.8260E-06,-1.526E-02
-4.8260E-06,-1.126E-02
-4.8200E-06,-1.526E-02
-4.8200E-06,-1.126E-02
-4.8140E-06,-1.126E-02
-4.8140E-06,-7.263E-03
-4.8080E-06,-1.126E-02
-4.8080E-06,-7.263E-03
-4.8020E-06,-1.126E-02
-4.8020E-06,-7.263E-03
-4.7960E-06,-1.126E-02
-4.7960E-06,-7.263E-03
-4.7900E-06,-7.263E-03
-4.7900E-06,-3.263E-03
-4.7840E-06,-1.126E-02
-4.7840E-06,-3.263E-03
-4.7780E-06,-7.263E-03
-4.7780E-06,-3.263E-03
-4.7720E-06,-7.263E-03
-4.7720E-06,-3.263E-03
-4.7660E-06,-7.263E-03
-4.7660E-06,-3.263E-03
-4.7600E-06,-3.263E-03
-4.7600E-06,7.367E-04
-4.7540E-06,-3.263E-03
-4.7540E-06,7.367E-04
-4.7480E-06,-3.263E-03
-4.7480E-06,7.367E-04
-4.7420E-06,-3.263E-03
-4.7420E-06,7.367E-04
-4.7360E-06,-3.263E-03
-4.7360E-06,7.367E-04
-4.7300E-06,-3.263E-03
-4.7300E-06,7.367E-04
-4.7240E-06,-3.263E-03
-4.7240E-06,4.737E-03
-4.7180E-06,7.367E-04
-4.7180E-06,4.737E-03
-4.7120E-06,7.367E-04
-4.7120E-06,4.737E-03
-4.7060E-06,7.367E-04
-4.7060E-06,4.737E-03
-4.7000E-06,4.737E-03
-4.7000E-06,4.737E-03
-4.6940E-06,4.737E-03
-4.6940E-06,8.737E-03
-4.6880E-06,4.737E-03
-4.6880E-06,8.737E-03
-4.6820E-06,4.737E-03
-4.6820E-06,8.737E-03
-4.6760E-06,4.737E-03
-4.6760E-06,8.737E-03
-4.6700E-06,4.737E-03
-4.6700E-06,8.737E-03
-4.6640E-06,4.737E-03
-4.6640E-06,8.737E-03
-4.6580E-06,8.737E-03
-4.6580E-06,8.737E-03
-4.6520E-06,8.737E-03
-4.6520E-06,1.274E-02
-4.6460E-06,8.737E-03
-4.6460E-06,1.274E-02
-4.6400E-06,8.737E-03
-4.6400E-06,1.274E-02
-4.6340E-06,8.737E-03
-4.6340E-06,1.274E-02
-4.6280E-06,1.274E-02
-4.6280E-06,1.274E-02
-4.6220E-06,1.274E-02
-4.6220E-06,1.274E-02
-4.6160E-06,1.274E-02
-4.6160E-06,1.674E-02
-4.6100E-06,1.274E-02
-4.6100E-06,1.674E-02
-4.6040E-06,1.674E-02
-4.6040E-06,1.674E-02
-4.5980E-06,1.274E-02
-4.5980E-06,1.674E-02
-4.5920E-06,1.674E-02
-4.5920E-06,1.674E-02
-4.5860E-06,1.674E-02
-4.5860E-06,2.074E-02
-4.5800E-06,1.674E-02
-4.5800E-06,2.074E-02
-4.5740E-06,1.674E-02
-4.5740E-06,2.074E-02
-4.5680E-06,2.074E-02
-4.5680E-06,2.074E-02
-4.5620E-06,2.074E-02
-4.5620E-06,2.074E-02
-4.5560E-06,2.074E-02
-4.5560E-06,2.074E-02
-4.5500E-06,2.074E-02
-4.5500E-06,2.474E-02
-4.5440E-06,2.074E-02
-4.5440E-06,2.474E-02
-4.5380E-06,2.074E-02
-4.5380E-06,2.874E-02
-4.5320E-06,2.074E-02
-4.5320E-06,2.474E-02
-4.5260E-06,2.074E-02
-4.5260E-06,2.474E-02
-4.5200E-06,2.474E-02
-4.5200E-06,2.874E-02
-4.5140E-06,2.474E-02
-4.5140E-06,2.874E-02
-4.5080E-06,2.474E-02
-4.5080E-06,2.874E-02
-4.5020E-06,2.474E-02
-4.5020E-06,2.874E-02
-4.4960E-06,2.474E-02
-4.4960E-06,2.874E-02
-4.4900E-06,2.474E-02
-4.4900E-06,2.874E-02
-4.4840E-06,2.474E-02
-4.4840E-06,2.874E-02
-4.4780E-06,2.474E-02
-4.4780E-06,2.874E-02
-4.4720E-06,2.874E-02
-4.4720E-06,2.874E-02
-4.4660E-06,2.874E-02
-4.4660E-06,2.874E-02
-4.4600E-06,2.874E-02
-4.4600E-06,3.274E-02
-4.4540E-06,2.874E-02
-4.4540E-06,3.274E-02
-4.4480E-06,2.874E-02
-4.4480E-06,3.274E-02
-4.4420E-06,2.874E-02
-4.4420E-06,3.274E-02
-4.4360E-06,2.874E-02
-4.4360E-06,3.274E-02
-4.4300E-06,2.874E-02
-4.4300E-06,3.274E-02
-4.4240E-06,3.274E-02
-4.4240E-06,3.274E-02
-4.4180E-06,2.874E-02
-4.4180E-06,3.274E-02
-4.4120E-06,3.274E-02
-4.4120E-06,3.674E-02
-4.4060E-06,3.274E-02
-4.4060E-06,3.674E-02
-4.4000E-06,3.274E-02
-4.4000E-06,3.274E-02
-4.3940E-06,3.274E-02
-4.3940E-06,3.674E-02
-4.3880E-06,3.274E-02
-4.3880E-06,3.674E-02
-4.3820E-06,3.274E-02
-4.3820E-06,3.674E-02
-4.3760E-06,3.274E-02
-4.3760E-06,3.674E-02
-4.3700E-06,3.274E-02
-4.3700E-06,3.674E-02
-4.3640E-06,3.274E-02
-4.3640E-06,3.674E-02
-4.3580E-06,3.274E-02
-4.3580E-06,3.674E-02
-4.3520E-06,3.274E-02
-4.3520E-06,3.674E-02
-4.3460E-06,3.274E-02
-4.3460E-06,3.674E-02
-4.3400E-06,3.274E-02
-4.3400E-06,3.674E-02
-4.3340E-06,3.274E-02
-4.3340E-06,3.674E-02
-4.3280E-06,3.274E-02
-4.3280E-06,3.674E-02
-4.3220E-06,3.674E-02
-4.3220E-06,3.674E-02
-4.3160E-06,3.274E-02
-4.3160E-06,3.674E-02
-4.3100E-06,3.274E-02
-4.3100E-06,3.674E-02
-4.3040E-06,3.274E-02
-4.3040E-06,3.674E-02
-4.2980E-06,3.274E-02
-4.2980E-06,3.674E-02
-4.2920E-06,3.274E-02
-4.2920E-06,3.674E-02
-4.2860E-06,3.674E-02
-4.2860E-06,3.674E-02
-4.2800E-06,3.274E-02
-4.2800E-06,3.674E-02
-4.2740E-06,3.274E-02
-4.2740E-06,3.674E-02
-4.2680E-06,3.274E-02
-4.2680E-06,3.674E-02
-4.2620E-06,3.274E-02
-4.2620E-06,3.674E-02
-4.2560E-06,3.274E-02
-4.2560E-06,3.674E-02
-4.2500E-06,3.274E-02
-4.2500E-06,3.674E-02
-4.2440E-06,3.274E-02
-4.2440E-06,3.674E-02
-4.2380E-06,3.274E-02
-4.2380E-06,3.674E-02
-4.2320E-06,2.874E-02
-4.2320E-06,3.274E-02
-4.2260E-06,2.874E-02
-4.2260E-06,3.674E-02
-4.2200E-06,3.274E-02
-4.2200E-06,3.674E-02
-4.2140E-06,2.874E-02
-4.2140E-06,3.274E-02
-4.2080E-06,2.874E-02
-4.2080E-06,3.274E-02
-4.2020E-06,2.874E-02
-4.2020E-06,3.274E-02
-4.1960E-06,3.274E-02
-4.1960E-06,3.274E-02
-4.1900E-06,2.874E-02
-4.1900E-06,3.274E-02
-4.1840E-06,2.874E-02
-4.1840E-06,2.874E-02
-4.1780E-06,2.874E-02
-4.1780E-06,2.874E-02
-4.1720E-06,2.874E-02
-4.1720E-06,2.874E-02
-4.1660E-06,2.474E-02
-4.1660E-06,2.874E-02
-4.1600E-06,2.474E-02
-4.1600E-06,2.874E-02
-4.1540E-06,2.474E-02
-4.1540E-06,2.874E-02
-4.1480E-06,2.474E-02
-4.1480E-06,2.874E-02
-4.1420E-06,2.474E-02
-4.1420E-06,2.474E-02
-4.1360E-06,2.474E-02
-4.1360E-06,2.874E-02
-4.1300E-06,2.074E-02
-4.1300E-06,2.474E-02
-4.1240E-06,2.074E-02
-4.1240E-06,2.474E-02
-4.1180E-06,2.074E-02
-4.1180E-06,2.474E-02
-4.1120E-06,2.074E-02
-4.1120E-06,2.474E-02
-4.1060E-06,2.074E-02
-4.1060E-06,2.474E-02
-4.1000E-06,2.074E-02
-4.1000E-06,2.474E-02
-4.0940E-06,2.074E-02
-4.0940E-06,2.474E-02
-4.0880E-06,1.674E-02
-4.0880E-06,2.074E-02
-4.0820E-06,1.674E-02
-4.0820E-06,2.074E-02
-4.0760E-06,1.674E-02
-4.0760E-06,2.074E-02
-4.0700E-06,1.674E-02
-4.0700E-06,2.074E-02
-4.0640E-06,1.674E-02
-4.0640E-06,2.074E-02
-4.0580E-06,1.674E-02
-4.0580E-06,1.674E-02
-4.0520E-06,1.274E-02
-4.0520E-06,1.674E-02
-4.0460E-06,1.274E-02
-4.0460E-06,1.674E-02
-4.0400E-06,1.274E-02
-4.0400E-06,1.674E-02
-4.0340E-06,1.274E-02
-4.0340E-06,1.674E-02
-4.0280E-06,1.274E-02
-4.0280E-06,1.674E-02
-4.0220E-06,1.274E-02
-4.0220E-06,1.674E-02
-4.0160E-06,8.737E-03
-4.0160E-06,1.274E-02
-4.0100E-06,8.737E-03
-4.0100E-06,1.274E-02
-4.0040E-06,4.737E-03
-4.0040E-06,1.274E-02
-3.9980E-06,4.737E-03
-3.9980E-06,8.737E-03
-3.9920E-06,4.737E-03
-3.9920E-06,1.274E-02
-3.9860E-06,4.737E-03
-3.9860E-06,1.274E-02
-3.9800E-06,4.737E-03
-3.9800E-06,8.737E-03
-3.9740E-06,4.737E-03
-3.9740E-06,8.737E-03
-3.9680E-06,7.367E-04
-3.9680E-06,4.737E-03
-3.9620E-06,7.367E-04
-3.9620E-06,4.737E-03
-3.9560E-06,7.367E-04
-3.9560E-06,4.737E-03
-3.9500E-06,-3.263E-03
-3.9500E-06,4.737E-03
-3.9440E-06,-3.263E-03
-3.9440E-06,7.367E-04
-3.9380E-06,7.367E-04
-3.9380E-06,7.367E-04
-3.9320E-06,-3.263E-03
-3.9320E-06,7.367E-04
-3.9260E-06,-3.263E-03
-3.9260E-06,-3.263E-03
-3.9200E-06,-3.263E-03
-3.9200E-06,-3.263E-03
-3.9140E-06,-7.263E-03
-3.9140E-06,-3.263E-03
-3.9080E-06,-7.263E-03
-3.9080E-06,-3.263E-03
-3.9020E-06,-7.263E-03
-3.9020E-06,-3.263E-03
-3.8960E-06,-1.126E-02
-3.8960E-06,-3.263E-03
-3.8900E-06,-1.126E-02
-3.8900E-06,-3.263E-03
-3.8840E-06,-1.126E-02
-3.8840E-06,-7.263E-03
-3.8780E-06,-1.126E-02
-3.8780E-06,-7.263E-03
-3.8720E-06,-1.126E-02
-3.8720E-06,-7.263E-03
-3.8660E-06,-1.126E-02
-3.8660E-06,-1.126E-02
-3.8600E-06,-1.526E-02
-3.8600E-06,-1.126E-02
-3.8540E-06,-1.526E-02
-3.8540E-06,-1.126E-02
-3.8480E-06,-1.526E-02
-3.8480E-06,-1.526E-02
-3.8420E-06,-1.526E-02
-3.8420E-06,-1.526E-02
-3.8360E-06,-1.926E-02
-3.8360E-06,-1.526E-02
-3.8300E-06,-1.926E-02
-3.8300E-06,-1.526E-02
-3.8240E-06,-1.926E-02
-3.8240E-06,-1.526E-02
-3.8180E-06,-1.926E-02
-3.8180E-06,-1.526E-02
-3.8120E-06,-2.326E-02
-3.8120E-06,-1.926E-02
-3.8060E-06,-2.326E-02
-3.8060E-06,-1.926E-02
-3.8000E-06,-2.326E-02
-3.8000E-06,-1.926E-02
-3.7940E-06,-2.326E-02
-3.7940E-06,-1.926E-02
-3.7880E-06,-2.326E-02
-3.7880E-06,-1.926E-02
-3.7820E-06,-2.326E-02
-3.7820E-06,-2.326E-02
-3.7760E-06,-2.726E-02
-3.7760E-06,-2.326E-02
-3.7700E-06,-2.726E-02
-3.7700E-06,-2.326E-02
-3.7640E-06,-2.726E-02
-3.7640E-06,-2.326E-02
-3.7580E-06,-2.726E-02
-3.7580E-06,-2.326E-02
-3.7520E-06,-3.126E-02
-3.7520E-06,-2.326E-02
-3.7460E-06,-3.126E-02
-3.7460E-06,-2.726E-02
-3.7400E-06,-3.126E-02
-3.7400E-06,-2.726E-02
-3.7340E-06,-3.126E-02
-3.7340E-06,-2.726E-02
-3.7280E-06,-3.126E-02
-3.7280E-06,-2.726E-02
-3.7220E-06,-3.126E-02
-3.7220E-06,-2.726E-02
-3.7160E-06,-3.526E-02
-3.7160E-06,-2.726E-02
-3.7100E-06,-3.526E-02
-3.7100E-06,-3.126E-02
-3.7040E-06,-3.526E-02
-3.7040E-06,-3.126E-02
-3.6980E-06,-3.526E-02
-3.6980E-06,-3.126E-02
-3.6920E-06,-3.526E-02
-3.6920E-06,-3.126E-02
-3.6860E-06,-3.526E-02
-3.6860E-06,-3.126E-02
-3.6800E-06,-3.526E-02
-3.6800E-06,-3.126E-02
-3.6740E-06,-3.526E-02
-3.6740E-06,-3.126E-02
-3.6680E-06,-3.926E-02
-3.6680E-06,-3.526E-02
-3.6620E-06,-3.926E-02
-3.6620E-06,-3.526E-02
-3.6560E-06,-3.926E-02
-3.6560E-06,-3.526E-02
-3.6500E-06,-3.926E-02
-3.6500E-06,-3.526E-02
-3.6440E-06,-3.926E-02
-3.6440E-06,-3.526E-02
-3.6380E-06,-3.926E-02
-3.6380E-06,-3.526E-02
-3.6320E-06,-3.926E-02
-3.6320E-06,-3.526E-02
-3.6260E-06,-4.326E-02
-3.6260E-06,-3.526E-02
-3.6200E-06,-4.326E-02
-3.6200E-06,-3.926E-02
-3.6140E-06,-3.926E-02
-3.6140E-06,-3.926E-02
-3.6080E-06,-3.926E-02
-3.6080E-06,-3.926E-02
-3.6020E-06,-3.926E-02
-3.6020E-06,-3.926E-02
-3.5960E-06,-4.326E-02
-3.5960E-06,-3.926E-02
-3.5900E-06,-4.326E-02
-3.5900E-06,-3.926E-02
-3.5840E-06,-4.326E-02
-3.5840E-06,-3.926E-02
-3.5780E-06,-4.326E-02
-3.5780E-06,-3.926E-02
-3.5720E-06,-4.326E-02
-3.5720E-06,-3.926E-02
-3.5660E-06,-4.326E-02
-3.5660E-06,-3.926E-02
-3.5600E-06,-4.326E-02
-3.5600E-06,-3.926E-02
-3.5540E-06,-4.326E-02
-3.5540E-06,-3.926E-02
-3.5480E-06,-4.326E-02
-3.5480E-06,-3.926E-02
-3.5420E-06,-4.326E-02
-3.5420E-06,-4.326E-02
-3.5360E-06,-4.326E-02
-3.5360E-06,-3.926E-02
-3.5300E-06,-4.326E-02
-3.5300E-06,-3.926E-02
-3.5240E-06,-4.326E-02
-3.5240E-06,-3.926E-02
-3.5180E-06,-4.326E-02
-3.5180E-06,-4.326E-02
-3.5120E-06,-4.326E-02
-3.5120E-06,-4.326E-02
-3.5060E-06,-4.326E-02
-3.5060E-06,-4.326E-02
-3.5000E-06,-4.326E-02
-3.5000E-06,-3.926E-02
-3.4940E-06,-4.326E-02
-3.4940E-06,-3.926E-02
-3.4880E-06,-4.326E-02
-3.4880E-06,-3.926E-02
-3.4820E-06,-4.326E-02
-3.4820E-06,-3.926E-02
-3.4760E-06,-4.326E-02
-3.4760E-06,-3.926E-02
-3.4700E-06,-4.326E-02
-3.4700E-06,-3.926E-02
-3.4640E-06,-4.326E-02
-3.4640E-06,-3.926E-02
-3.4580E-06,-4.326E-02
-3.4580E-06,-3.926E-02
-3.4520E-06,-4.326E-02
-3.4520E-06,-3.926E-02
-3.4460E-06,-4.326E-02
-3.4460E-06,-3.926E-02
-3.4400E-06,-4.326E-02
-3.4400E-06,-3.926E-02
-3.4340E-06,-4.326E-02
-3.4340E-06,-3.926E-02
-3.4280E-06,-4.326E-02
-3.4280E-06,-3.926E-02
-3.4220E-06,-4.326E-02
-3.4220E-06,-3.926E-02
-3.4160E-06,-3.926E-02
-3.4160E-06,-3.526E-02
-3.4100E-06,-3.926E-02
-3.4100E-06,-3.526E-02
-3.4040E-06,-3.926E-02
-3.4040E-06,-3.526E-02
-3.3980E-06,-3.926E-02
-3.3980E-06,-3.526E-02
-3.3920E-06,-3.926E-02
-3.3920E-06,-3.526E-02
-3.3860E-06,-3.926E-02
-3.3860E-06,-3.526E-02
-3.3800E-06,-3.926E-02
-3.3800E-06,-3.526E-02
-3.3740E-06,-3.526E-02
-3.3740E-06,-3.526E-02
-3.3680E-06,-3.526E-02
-3.3680E-06,-3.526E-02
-3.3620E-06,-3.526E-02
-3.3620E-06,-3.126E-02
-3.3560E-06,-3.526E-02
-3.3560E-06,-3.126E-02
-3.3500E-06,-3.526E-02
-3.3500E-06,-3.126E-02
-3.3440E-06,-3.126E-02
-3.3440E-06,-3.126E-02
-3.3380E-06,-3.526E-02
-3.3380E-06,-3.126E-02
-3.3320E-06,-3.526E-02
-3.3320E-06,-2.726E-02
-3.3260E-06,-3.126E-02
-3.3260E-06,-3.126E-02
-3.3200E-06,-3.126E-02
-3.3200E-06,-2.726E-02
-3.3140E-06,-3.126E-02
-3.3140E-06,-2.726E-02
-3.3080E-06,-2.726E-02
-3.3080E-06,-2.726E-02
-3.3020E-06,-2.726E-02
-3.3020E-06,-2.726E-02
-3.2960E-06,-2.726E-02
-3.2960E-06,-2.326E-02
-3.2900E-06,-2.726E-02
-3.2900E-06,-2.326E-02
-3.2840E-06,-2.726E-02
-3.2840E-06,-2.326E-02
-3.2780E-06,-2.726E-02
-3.2780E-06,-2.326E-02
-3.2720E-06,-2.326E-02
-3.2720E-06,-2.326E-02
-3.2660E-06,-2.326E-02
-3.2660E-06,-2.326E-02
-3.2600E-06,-2.326E-02
-3.2600E-06,-2.326E-02
-3.2540E-06,-2.326E-02
-3.2540E-06,-1.926E-02
-3.2480E-06,-2.326E-02
-3.2480E-06,-1.926E-02
-3.2420E-06,-2.326E-02
-3.2420E-06,-1.926E-02
-3.2360E-06,-1.926E-02
-3.2360E-06,-1.526E-02
-3.2300E-06,-1.926E-02
-3.2300E-06,-1.526E-02
-3.2240E-06,-1.926E-02
-3.2240E-06,-1.526E-02
-3.2180E-06,-1.926E-02
-3.2180E-06,-1.126E-02
-3.2120E-06,-1.526E-02
-3.2120E-06,-1.126E-02
-3.2060E-06,-1.526E-02
-3.2060E-06,-1.126E-02
-3.2000E-06,-1.526E-02
-3.2000E-06,-1.126E-02
-3.1940E-06,-1.126E-02
-3.1940E-06,-1.126E-02
-3.1880E-06,-1.126E-02
-3.1880E-06,-7.263E-03
-3.1820E-06,-1.126E-02
-3.1820E-06,-7.263E-03
-3.1760E-06,-1.126E-02
-3.1760E-06,-7.263E-03
-3.1700E-06,-1.126E-02
-3.1700E-06,-3.263E-03
-3.1640E-06,-7.263E-03
-3.1640E-06,-3.263E-03
-3.1580E-06,-7.263E-03
-3.1580E-06,-3.263E-03
-3.1520E-06,-3.263E-03
-3.1520E-06,-3.263E-03
-3.1460E-06,-3.263E-03
-3.1460E-06,7.367E-04
-3.1400E-06,-3.263E-03
-3.1400E-06,7.367E-04
-3.1340E-06,7.367E-04
-3.1340E-06,7.367E-04
-3.1280E-06,7.367E-04
-3.1280E-06,4.737E-03
-3.1220E-06,7.367E-04
-3.1220E-06,4.737E-03
-3.1160E-06,7.367E-04
-3.1160E-06,4.737E-03
-3.1100E-06,7.367E-04
-3.1100E-06,4.737E-03
-3.1040E-06,4.737E-03
-3.1040E-06,4.737E-03
-3.0980E-06,4.737E-03
-3.0980E-06,8.737E-03
-3.0920E-06,4.737E-03
-3.0920E-06,8.737E-03
-3.0860E-06,4.737E-03
-3.0860E-06,8.737E-03
-3.0800E-06,8.737E-03
-3.0800E-06,1.274E-02
-3.0740E-06,8.737E-03
-3.0740E-06,1.274E-02
-3.0680E-06,8.737E-03
-3.0680E-06,1.274E-02
-3.0620E-06,8.737E-03
-3.0620E-06,1.274E-02
-3.0560E-06,1.274E-02
-3.0560E-06,1.274E-02
-3.0500E-06,1.274E-02
-3.0500E-06,1.274E-02
-3.0440E-06,1.274E-02
-3.0440E-06,1.674E-02
-3.0380E-06,1.674E-02
-3.0380E-06,1.674E-02
-3.0320E-06,1.674E-02
-3.0320E-06,2.074E-02
-3.0260E-06,1.674E-02
-3.0260E-06,2.074E-02
-3.0200E-06,1.674E-02
-3.0200E-06,2.474E-02
-3.0140E-06,2.074E-02
-3.0140E-06,2.474E-02
-3.0080E-06,2.074E-02
-3.0080E-06,2.474E-02
-3.0020E-06,2.074E-02
-3.0020E-06,2.474E-02
-2.9960E-06,2.074E-02
-2.9960E-06,2.474E-02
-2.9900E-06,2.474E-02
-2.9900E-06,2.474E-02
-2.9840E-06,2.474E-02
-2.9840E-06,2.474E-02
-2.9780E-06,2.474E-02
-2.9780E-06,2.874E-02
-2.9720E-06,2.474E-02
-2.9720E-06,2.874E-02
-2.9660E-06,2.874E-02
-2.9660E-06,2.874E-02
-2.9600E-06,2.874E-02
-2.9600E-06,3.674E-02
-2.9540E-06,2.874E-02
-2.9540E-06,3.674E-02
-2.9480E-06,2.874E-02
-2.9480E-06,3.274E-02
-2.9420E-06,2.874E-02
-2.9420E-06,3.274E-02
-2.9360E-06,3.274E-02
-2.9360E-06,3.674E-02
-2.9300E-06,3.274E-02
-2.9300E-06,3.674E-02
-2.9240E-06,3.274E-02
-2.9240E-06,3.674E-02
-2.9180E-06,3.674E-02
-2.9180E-06,3.674E-02
-2.9120E-06,3.674E-02
-2.9120E-06,3.674E-02
-2.9060E-06,3.674E-02
-2.9060E-06,4.074E-02
-2.9000E-06,3.674E-02
-2.9000E-06,4.074E-02
-2.8940E-06,3.674E-02
-2.8940E-06,4.074E-02
-2.8880E-06,3.674E-02
-2.8880E-06,4.074E-02
-2.8820E-06,3.674E-02
-2.8820E-06,4.474E-02
-2.8760E-06,4.074E-02
-2.8760E-06,4.474E-02
-2.8700E-06,4.074E-02
-2.8700E-06,4.474E-02
-2.8640E-06,4.074E-02
-2.8640E-06,4.074E-02
-2.8580E-06,4.074E-02
-2.8580E-06,4.474E-02
-2.8520E-06,4.074E-02
-2.8520E-06,4.474E-02
-2.8460E-06,4.474E-02
-2.8460E-06,4.474E-02
-2.8400E-06,4.474E-02
-2.8400E-06,4.474E-02
-2.8340E-06,4.474E-02
-2.8340E-06,4.474E-02
-2.8280E-06,4.474E-02
-2.8280E-06,4.474E-02
-2.8220E-06,4.474E-02
-2.8220E-06,4.874E-02
-2.8160E-06,4.474E-02
-2.8160E-06,4.474E-02
-2.8100E-06,4.474E-02
-2.8100E-06,4.474E-02
-2.8040E-06,4.474E-02
-2.8040E-06,4.874E-02
-2.7980E-06,4.474E-02
-2.7980E-06,4.874E-02
-2.7920E-06,4.474E-02
-2.7920E-06,4.874E-02
-2.7860E-06,4.474E-02
-2.7860E-06,4.874E-02
-2.7800E-06,4.474E-02
-2.7800E-06,4.874E-02
-2.7740E-06,4.474E-02
-2.7740E-06,4.874E-02
-2.7680E-06,4.474E-02
-2.7680E-06,4.874E-02
-2.7620E-06,4.474E-02
-2.7620E-06,5.274E-02
-2.7560E-06,4.474E-02
-2.7560E-06,5.274E-02
-2.7500E-06,4.474E-02
-2.7500E-06,4.874E-02
-2.7440E-06,4.474E-02
-2.7440E-06,4.874E-02
-2.7380E-06,4.474E-02
-2.7380E-06,4.874E-02
-2.7320E-06,4.874E-02
-2.7320E-06,4.874E-02
-2.7260E-06,4.874E-02
-2.7260E-06,4.874E-02
-2.7200E-06,4.874E-02
-2.7200E-06,4.874E-02
-2.7140E-06,4.474E-02
-2.7140E-06,4.874E-02
-2.7080E-06,4.874E-02
-2.7080E-06,4.874E-02
-2.7020E-06,4.474E-02
-2.7020E-06,4.874E-02
-2.6960E-06,4.474E-02
-2.6960E-06,4.874E-02
-2.6900E-06,4.474E-02
-2.6900E-06,4.874E-02
-2.6840E-06,4.474E-02
-2.6840E-06,4.874E-02
-2.6780E-06,4.474E-02
-2.6780E-06,4.874E-02
-2.6720E-06,4.474E-02
-2.6720E-06,4.874E-02
-2.6660E-06,4.474E-02
-2.6660E-06,4.874E-02
-2.6600E-06,4.474E-02
-2.6600E-06,4.874E-02
-2.6540E-06,4.474E-02
-2.6540E-06,4.874E-02
-2.6480E-06,4.474E-02
-2.6480E-06,4.874E-02
-2.6420E-06,4.474E-02
-2.6420E-06,4.874E-02
-2.6360E-06,4.474E-02
-2.6360E-06,4.874E-02
-2.6300E-06,4.474E-02
-2.6300E-06,4.874E-02
-2.6240E-06,4.474E-02
-2.6240E-06,4.874E-02
-2.6180E-06,4.474E-02
-2.6180E-06,4.874E-02
-2.6120E-06,4.474E-02
-2.6120E-06,4.474E-02
-2.6060E-06,4.474E-02
-2.6060E-06,4.474E-02
-2.6000E-06,4.074E-02
-2.6000E-06,4.474E-02
-2.5940E-06,4.074E-02
-2.5940E-06,4.474E-02
-2.5880E-06,4.074E-02
-2.5880E-06,4.474E-02
-2.5820E-06,4.074E-02
-2.5820E-06,4.474E-02
-2.5760E-06,3.674E-02
-2.5760E-06,4.074E-02
-2.5700E-06,4.074E-02
-2.5700E-06,4.074E-02
-2.5640E-06,4.074E-02
-2.5640E-06,4.074E-02
-2.5580E-06,3.674E-02
-2.5580E-06,4.074E-02
-2.5520E-06,3.674E-02
-2.5520E-06,4.074E-02
-2.5460E-06,3.674E-02
-2.5460E-06,3.674E-02
-2.5400E-06,3.674E-02
-2.5400E-06,3.674E-02
-2.5340E-06,3.274E-02
-2.5340E-06,3.674E-02
-2.5280E-06,3.274E-02
-2.5280E-06,3.674E-02
-2.5220E-06,3.274E-02
-2.5220E-06,3.674E-02
-2.5160E-06,3.274E-02
-2.5160E-06,3.674E-02
-2.5100E-06,3.274E-02
-2.5100E-06,3.674E-02
-2.5040E-06,2.874E-02
-2.5040E-06,3.274E-02
-2.4980E-06,2.874E-02
-2.4980E-06,3.274E-02
-2.4920E-06,2.474E-02
-2.4920E-06,3.274E-02
-2.4860E-06,2.874E-02
-2.4860E-06,2.874E-02
-2.4800E-06,2.474E-02
-2.4800E-06,2.874E-02
-2.4740E-06,2.474E-02
-2.4740E-06,2.874E-02
-2.4680E-06,2.474E-02
-2.4680E-06,2.874E-02
-2.4620E-06,2.074E-02
-2.4620E-06,2.474E-02
-2.4560E-06,2.074E-02
-2.4560E-06,2.474E-02
-2.4500E-06,1.674E-02
-2.4500E-06,2.474E-02
-2.4440E-06,1.674E-02
-2.4440E-06,2.074E-02
-2.4380E-06,1.674E-02
-2.4380E-06,2.074E-02
-2.4320E-06,1.674E-02
-2.4320E-06,2.074E-02
-2.4260E-06,1.674E-02
-2.4260E-06,2.074E-02
