[s],CH1[V]
-1.5006E-05,5.742E-02
-1.5000E-05,4.942E-02
-1.5000E-05,5.742E-02
-1.4994E-05,4.942E-02
-1.4994E-05,5.342E-02
-1.4988E-05,5.342E-02
-1.4988E-05,6.142E-02
-1.4982E-05,5.742E-02
-1.4982E-05,6.142E-02
-1.4976E-05,6.142E-02
-1.4976E-05,6.542E-02
-1.4970E-05,6.142E-02
-1.4970E-05,6.542E-02
-1.4964E-05,6.142E-02
-1.4964E-05,6.542E-02
-1.4958E-05,6.542E-02
-1.4958E-05,6.942E-02
-1.4952E-05,6.942E-02
-1.4952E-05,7.342E-02
-1.4946E-05,6.942E-02
-1.4946E-05,7.342E-02
-1.4940E-05,7.342E-02
-1.4940E-05,7.742E-02
-1.4934E-05,6.942E-02
-1.4934E-05,7.742E-02
-1.4928E-05,6.942E-02
-1.4928E-05,8.142E-02
-1.4922E-05,7.742E-02
-1.4922E-05,8.142E-02
-1.4916E-05,7.742E-02
-1.4916E-05,8.142E-02
-1.4910E-05,7.742E-02
-1.4910E-05,8.142E-02
-1.4904E-05,7.742E-02
-1.4904E-05,8.142E-02
-1.4898E-05,7.742E-02
-1.4898E-05,8.142E-02
-1.4892E-05,8.142E-02
-1.4892E-05,8.542E-02
-1.4886E-05,8.142E-02
-1.4886E-05,8.942E-02
-1.4880E-05,8.542E-02
-1.4880E-05,8.942E-02
-1.4874E-05,8.542E-02
-1.4874E-05,8.942E-02
-1.4868E-05,8.542E-02
-1.4868E-05,8.942E-02
-1.4862E-05,8.542E-02
-1.4862E-05,8.942E-02
-1.4856E-05,8.942E-02
-1.4856E-05,9.342E-02
-1.4850E-05,8.942E-02
-1.4850E-05,9.342E-02
-1.4844E-05,9.342E-02
-1.4844E-05,9.742E-02
-1.4838E-05,8.942E-02
-1.4838E-05,9.742E-02
-1.4832E-05,8.942E-02
-1.4832E-05,9.342E-02
-1.4826E-05,9.342E-02
-1.4826E-05,9.342E-02
-1.4820E-05,8.942E-02
-1.4820E-05,9.342E-02
-1.4814E-05,9.342E-02
-1.4814E-05,9.742E-02
-1.4808E-05,9.342E-02
-1.4808E-05,9.742E-02
-1.4802E-05,9.342E-02
-1.4802E-05,9.742E-02
-1.4796E-05,9.342E-02
-1.4796E-05,9.742E-02
-1.4790E-05,9.342E-02
-1.4790E-05,9.742E-02
-1.4784E-05,9.342E-02
-1.4784E-05,9.742E-02
-1.4778E-05,9.342E-02
-1.4778E-05,9.742E-02
-1.4772E-05,9.342E-02
-1.4772E-05,9.742E-02
-1.4766E-05,9.342E-02
-1.4766E-05,1.014E-01
-1.4760E-05,9.342E-02
-1.4760E-05,1.014E-01
-1.4754E-05,9.342E-02
-1.4754E-05,9.742E-02
-1.4748E-05,9.342E-02
-1.4748E-05,9.742E-02
-1.4742E-05,9.342E-02
-1.4742E-05,9.742E-02
-1.4736E-05,9.342E-02
-1.4736E-05,9.742E-02
-1.4730E-05,9.342E-02
-1.4730E-05,9.342E-02
-1.4724E-05,9.342E-02
-1.4724E-05,9.742E-02
-1.4718E-05,9.342E-02
-1.4718E-05,9.742E-02
-1.4712E-05,9.342E-02
-1.4712E-05,9.342E-02
-1.4706E-05,9.342E-02
-1.4706E-05,9.342E-02
-1.4700E-05,8.942E-02
-1.4700E-05,9.342E-02
-1.4694E-05,8.942E-02
-1.4694E-05,9.342E-02
-1.4688E-05,8.942E-02
-1.4688E-05,9.342E-02
-1.4682E-05,8.542E-02
-1.4682E-05,8.942E-02
-1.4676E-05,8.542E-02
-1.4676E-05,8.942E-02
-1.4670E-05,8.542E-02
-1.4670E-05,8.942E-02
-1.4664E-05,8.142E-02
-1.4664E-05,8.942E-02
-1.4658E-05,8.142E-02
-1.4658E-05,8.542E-02
-1.4652E-05,8.142E-02
-1.4652E-05,8.542E-02
-1.4646E-05,8.142E-02
-1.4646E-05,8.542E-02
-1.4640E-05,8.142E-02
-1.4640E-05,8.542E-02
-1.4634E-05,7.742E-02
-1.4634E-05,8.142E-02
-1.4628E-05,7.742E-02
-1.4628E-05,8.142E-02
-1.4622E-05,7.742E-02
-1.4622E-05,8.142E-02
-1.4616E-05,7.742E-02
-1.4616E-05,8.142E-02
-1.4610E-05,7.742E-02
-1.4610E-05,8.142E-02
-1.4604E-05,7.342E-02
-1.4604E-05,7.742E-02
-1.4598E-05,7.342E-02
-1.4598E-05,7.342E-02
-1.4592E-05,6.942E-02
-1.4592E-05,7.342E-02
-1.4586E-05,6.942E-02
-1.4586E-05,6.942E-02
-1.4580E-05,6.942E-02
-1.4580E-05,7.342E-02
-1.4574E-05,6.542E-02
-1.4574E-05,6.942E-02
-1.4568E-05,6.142E-02
-1.4568E-05,6.542E-02
-1.4562E-05,6.142E-02
-1.4562E-05,6.542E-02
-1.4556E-05,5.742E-02
-1.4556E-05,6.142E-02
-1.4550E-05,5.742E-02
-1.4550E-05,6.542E-02
-1.4544E-05,5.342E-02
-1.4544E-05,6.542E-02
-1.4538E-05,5.342E-02
-1.4538E-05,5.342E-02
-1.4532E-05,4.942E-02
-1.4532E-05,5.342E-02
-1.4526E-05,4.542E-02
-1.4526E-05,4.942E-02
-1.4520E-05,4.542E-02
-1.4520E-05,5.342E-02
-1.4514E-05,4.942E-02
-1.4514E-05,5.342E-02
-1.4508E-05,4.542E-02
-1.4508E-05,4.942E-02
-1.4502E-05,3.742E-02
-1.4502E-05,4.542E-02
-1.4496E-05,3.742E-02
-1.4496E-05,4.142E-02
-1.4490E-05,3.742E-02
-1.4490E-05,4.142E-02
-1.4484E-05,3.742E-02
-1.4484E-05,4.142E-02
-1.4478E-05,2.942E-02
-1.4478E-05,4.142E-02
-1.4472E-05,2.942E-02
-1.4472E-05,3.342E-02
-1.4466E-05,2.942E-02
-1.4466E-05,3.342E-02
-1.4460E-05,2.542E-02
-1.4460E-05,2.942E-02
-1.4454E-05,2.542E-02
-1.4454E-05,3.342E-02
-1.4448E-05,2.542E-02
-1.4448E-05,3.342E-02
-1.4442E-05,1.742E-02
-1.4442E-05,2.542E-02
-1.4436E-05,1.742E-02
-1.4436E-05,2.142E-02
-1.4430E-05,1.342E-02
-1.4430E-05,1.742E-02
-1.4424E-05,1.342E-02
-1.4424E-05,1.742E-02
-1.4418E-05,1.342E-02
-1.4418E-05,1.742E-02
-1.4412E-05,5.421E-03
-1.4412E-05,1.742E-02
-1.4406E-05,1.421E-03
-1.4406E-05,9.421E-03
-1.4400E-05,1.421E-03
-1.4400E-05,5.421E-03
-1.4394E-05,1.421E-03
-1.4394E-05,5.421E-03
-1.4388E-05,1.421E-03
-1.4388E-05,9.421E-03
-1.4382E-05,-6.579E-03
-1.4382E-05,5.421E-03
-1.4376E-05,-6.579E-03
-1.4376E-05,-2.579E-03
-1.4370E-05,-1.058E-02
-1.4370E-05,-6.579E-03
-1.4364E-05,-1.058E-02
-1.4364E-05,-6.579E-03
-1.4358E-05,-1.058E-02
-1.4358E-05,-6.579E-03
-1.4352E-05,-1.458E-02
-1.4352E-05,-6.579E-03
-1.4346E-05,-1.858E-02
-1.4346E-05,-1.458E-02
-1.4340E-05,-1.858E-02
-1.4340E-05,-1.458E-02
-1.4334E-05,-2.258E-02
-1.4334E-05,-1.858E-02
-1.4328E-05,-2.258E-02
-1.4328E-05,-1.858E-02
-1.4322E-05,-2.258E-02
-1.4322E-05,-1.858E-02
-1.4316E-05,-3.058E-02
-1.4316E-05,-2.258E-02
-1.4310E-05,-3.458E-02
-1.4310E-05,-2.658E-02
-1.4304E-05,-3.458E-02
-1.4304E-05,-3.058E-02
-1.4298E-05,-3.458E-02
-1.4298E-05,-3.058E-02
-1.4292E-05,-3.458E-02
-1.4292E-05,-3.058E-02
-1.4286E-05,-3.858E-02
-1.4286E-05,-3.058E-02
-1.4280E-05,-4.258E-02
-1.4280E-05,-3.858E-02
-1.4274E-05,-4.258E-02
-1.4274E-05,-4.258E-02
-1.4268E-05,-4.658E-02
-1.4268E-05,-4.258E-02
-1.4262E-05,-4.658E-02
-1.4262E-05,-4.258E-02
-1.4256E-05,-5.058E-02
-1.4256E-05,-4.258E-02
-1.4250E-05,-5.058E-02
-1.4250E-05,-5.058E-02
-1.4244E-05,-5.458E-02
-1.4244E-05,-5.058E-02
-1.4238E-05,-5.458E-02
-1.4238E-05,-5.058E-02
-1.4232E-05,-5.458E-02
-1.4232E-05,-5.058E-02
-1.4226E-05,-5.458E-02
-1.4226E-05,-5.058E-02
-1.4220E-05,-6.258E-02
-1.4220E-05,-5.458E-02
-1.4214E-05,-6.258E-02
-1.4214E-05,-5.858E-02
-1.4208E-05,-6.658E-02
-1.4208E-05,-6.258E-02
-1.4202E-05,-6.658E-02
-1.4202E-05,-6.258E-02
-1.4196E-05,-6.258E-02
-1.4196E-05,-6.258E-02
-1.4190E-05,-7.058E-02
-1.4190E-05,-6.258E-02
-1.4184E-05,-7.058E-02
-1.4184E-05,-6.658E-02
-1.4178E-05,-7.058E-02
-1.4178E-05,-7.058E-02
-1.4172E-05,-7.458E-02
-1.4172E-05,-7.058E-02
-1.4166E-05,-7.458E-02
-1.4166E-05,-7.058E-02
-1.4160E-05,-7.458E-02
-1.4160E-05,-7.058E-02
-1.4154E-05,-7.858E-02
-1.4154E-05,-7.458E-02
-1.4148E-05,-7.858E-02
-1.4148E-05,-7.458E-02
-1.4142E-05,-8.258E-02
-1.4142E-05,-7.858E-02
-1.4136E-05,-8.258E-02
-1.4136E-05,-7.858E-02
-1.4130E-05,-8.258E-02
-1.4130E-05,-7.858E-02
-1.4124E-05,-8.258E-02
-1.4124E-05,-7.858E-02
-1.4118E-05,-8.658E-02
-1.4118E-05,-8.258E-02
-1.4112E-05,-8.658E-02
-1.4112E-05,-8.258E-02
-1.4106E-05,-8.658E-02
-1.4106E-05,-8.258E-02
-1.4100E-05,-8.658E-02
-1.4100E-05,-8.258E-02
-1.4094E-05,-9.058E-02
-1.4094E-05,-8.258E-02
-1.4088E-05,-9.458E-02
-1.4088E-05,-9.058E-02
-1.4082E-05,-9.058E-02
-1.4082E-05,-9.058E-02
-1.4076E-05,-9.458E-02
-1.4076E-05,-9.058E-02
-1.4070E-05,-9.058E-02
-1.4070E-05,-9.058E-02
-1.4064E-05,-9.458E-02
-1.4064E-05,-9.058E-02
-1.4058E-05,-9.458E-02
-1.4058E-05,-9.058E-02
-1.4052E-05,-9.458E-02
-1.4052E-05,-9.058E-02
-1.4046E-05,-9.458E-02
-1.4046E-05,-9.458E-02
-1.4040E-05,-9.458E-02
-1.4040E-05,-9.458E-02
-1.4034E-05,-9.458E-02
-1.4034E-05,-9.058E-02
-1.4028E-05,-9.858E-02
-1.4028E-05,-9.058E-02
-1.4022E-05,-9.858E-02
-1.4022E-05,-9.458E-02
-1.4016E-05,-9.858E-02
-1.4016E-05,-9.458E-02
-1.4010E-05,-9.858E-02
-1.4010E-05,-9.458E-02
-1.4004E-05,-9.858E-02
-1.4004E-05,-9.458E-02
-1.3998E-05,-9.858E-02
-1.3998E-05,-9.858E-02
-1.3992E-05,-9.858E-02
-1.3992E-05,-9.458E-02
-1.3986E-05,-9.858E-02
-1.3986E-05,-9.458E-02
-1.3980E-05,-9.858E-02
-1.3980E-05,-9.458E-02
-1.3974E-05,-9.858E-02
-1.3974E-05,-9.858E-02
-1.3968E-05,-9.858E-02
-1.3968E-05,-9.458E-02
-1.3962E-05,-9.858E-02
-1.3962E-05,-9.458E-02
-1.3956E-05,-9.858E-02
-1.3956E-05,-9.458E-02
-1.3950E-05,-9.858E-02
-1.3950E-05,-9.458E-02
-1.3944E-05,-9.858E-02
-1.3944E-05,-9.458E-02
-1.3938E-05,-9.858E-02
-1.3938E-05,-9.458E-02
-1.3932E-05,-9.858E-02
-1.3932E-05,-9.458E-02
-1.3926E-05,-9.858E-02
-1.3926E-05,-9.458E-02
-1.3920E-05,-9.858E-02
-1.3920E-05,-9.458E-02
-1.3914E-05,-9.458E-02
-1.3914E-05,-9.458E-02
-1.3908E-05,-9.858E-02
-1.3908E-05,-9.458E-02
-1.3902E-05,-9.858E-02
-1.3902E-05,-9.458E-02
-1.3896E-05,-9.858E-02
-1.3896E-05,-9.058E-02
-1.3890E-05,-9.858E-02
-1.3890E-05,-9.058E-02
-1.3884E-05,-9.458E-02
-1.3884E-05,-9.058E-02
-1.3878E-05,-9.458E-02
-1.3878E-05,-9.058E-02
-1.3872E-05,-9.458E-02
-1.3872E-05,-9.058E-02
-1.3866E-05,-9.058E-02
-1.3866E-05,-9.058E-02
-1.3860E-05,-9.058E-02
-1.3860E-05,-8.658E-02
-1.3854E-05,-9.058E-02
-1.3854E-05,-8.658E-02
-1.3848E-05,-9.058E-02
-1.3848E-05,-8.658E-02
-1.3842E-05,-9.058E-02
-1.3842E-05,-8.658E-02
-1.3836E-05,-8.658E-02
-1.3836E-05,-8.258E-02
-1.3830E-05,-8.658E-02
-1.3830E-05,-8.258E-02
-1.3824E-05,-8.258E-02
-1.3824E-05,-8.258E-02
-1.3818E-05,-8.258E-02
-1.3818E-05,-7.858E-02
-1.3812E-05,-8.658E-02
-1.3812E-05,-7.858E-02
-1.3806E-05,-8.258E-02
-1.3806E-05,-7.858E-02
-1.3800E-05,-7.858E-02
-1.3800E-05,-7.858E-02
-1.3794E-05,-7.858E-02
-1.3794E-05,-7.458E-02
-1.3788E-05,-7.858E-02
-1.3788E-05,-7.458E-02
-1.3782E-05,-7.858E-02
-1.3782E-05,-7.458E-02
-1.3776E-05,-7.858E-02
-1.3776E-05,-7.458E-02
-1.3770E-05,-7.458E-02
-1.3770E-05,-7.058E-02
-1.3764E-05,-7.058E-02
-1.3764E-05,-7.058E-02
-1.3758E-05,-7.058E-02
-1.3758E-05,-6.658E-02
-1.3752E-05,-7.058E-02
-1.3752E-05,-6.658E-02
-1.3746E-05,-7.058E-02
-1.3746E-05,-6.658E-02
-1.3740E-05,-7.058E-02
-1.3740E-05,-6.258E-02
-1.3734E-05,-6.658E-02
-1.3734E-05,-6.258E-02
-1.3728E-05,-6.258E-02
-1.3728E-05,-5.858E-02
-1.3722E-05,-6.258E-02
-1.3722E-05,-5.858E-02
-1.3716E-05,-6.658E-02
-1.3716E-05,-5.858E-02
-1.3710E-05,-6.258E-02
-1.3710E-05,-5.458E-02
-1.3704E-05,-5.858E-02
-1.3704E-05,-5.058E-02
-1.3698E-05,-5.458E-02
-1.3698E-05,-5.058E-02
-1.3692E-05,-5.458E-02
-1.3692E-05,-5.058E-02
-1.3686E-05,-5.458E-02
-1.3686E-05,-5.058E-02
-1.3680E-05,-5.458E-02
-1.3680E-05,-4.658E-02
-1.3674E-05,-5.058E-02
-1.3674E-05,-4.258E-02
-1.3668E-05,-4.658E-02
-1.3668E-05,-4.258E-02
-1.3662E-05,-4.258E-02
-1.3662E-05,-4.258E-02
-1.3656E-05,-4.658E-02
-1.3656E-05,-4.258E-02
-1.3650E-05,-4.658E-02
-1.3650E-05,-4.258E-02
-1.3644E-05,-4.258E-02
-1.3644E-05,-3.458E-02
-1.3638E-05,-3.458E-02
-1.3638E-05,-3.458E-02
-1.3632E-05,-3.458E-02
-1.3632E-05,-3.058E-02
-1.3626E-05,-3.458E-02
-1.3626E-05,-3.058E-02
-1.3620E-05,-3.458E-02
-1.3620E-05,-3.058E-02
-1.3614E-05,-3.458E-02
-1.3614E-05,-2.658E-02
-1.3608E-05,-3.058E-02
-1.3608E-05,-2.258E-02
-1.3602E-05,-2.658E-02
-1.3602E-05,-2.258E-02
-1.3596E-05,-2.258E-02
-1.3596E-05,-2.258E-02
-1.3590E-05,-2.658E-02
-1.3590E-05,-2.258E-02
-1.3584E-05,-2.658E-02
-1.3584E-05,-1.458E-02
-1.3578E-05,-2.258E-02
-1.3578E-05,-1.458E-02
-1.3572E-05,-1.458E-02
-1.3572E-05,-1.058E-02
-1.3566E-05,-1.458E-02
-1.3566E-05,-1.058E-02
-1.3560E-05,-1.458E-02
-1.3560E-05,-1.058E-02
-1.3554E-05,-1.458E-02
-1.3554E-05,-1.058E-02
-1.3548E-05,-1.058E-02
-1.3548E-05,-2.579E-03
-1.3542E-05,-6.579E-03
-1.3542E-05,-2.579E-03
-1.3536E-05,-6.579E-03
-1.3536E-05,1.421E-03
-1.3530E-05,-2.579E-03
-1.3530E-05,1.421E-03
-1.3524E-05,-2.579E-03
-1.3524E-05,1.421E-03
-1.3518E-05,-2.579E-03
-1.3518E-05,5.421E-03
-1.3512E-05,5.421E-03
-1.3512E-05,9.421E-03
-1.3506E-05,5.421E-03
-1.3506E-05,9.421E-03
-1.3500E-05,9.421E-03
-1.3500E-05,1.342E-02
-1.3494E-05,5.421E-03
-1.3494E-05,1.342E-02
-1.3488E-05,5.421E-03
-1.3488E-05,1.342E-02
-1.3482E-05,1.342E-02
-1.3482E-05,1.342E-02
-1.3476E-05,1.342E-02
-1.3476E-05,1.742E-02
-1.3470E-05,1.742E-02
-1.3470E-05,2.142E-02
-1.3464E-05,1.742E-02
-1.3464E-05,2.142E-02
-1.3458E-05,1.742E-02
-1.3458E-05,2.542E-02
-1.3452E-05,2.142E-02
-1.3452E-05,2.942E-02
-1.3446E-05,2.542E-02
-1.3446E-05,2.942E-02
-1.3440E-05,2.542E-02
-1.3440E-05,3.342E-02
-1.3434E-05,2.942E-02
-1.3434E-05,3.342E-02
-1.3428E-05,2.542E-02
-1.3428E-05,3.342E-02
-1.3422E-05,2.942E-02
-1.3422E-05,3.742E-02
-1.3416E-05,3.342E-02
-1.3416E-05,3.742E-02
-1.3410E-05,3.742E-02
-1.3410E-05,4.142E-02
-1.3404E-05,3.742E-02
-1.3404E-05,4.142E-02
-1.3398E-05,3.742E-02
-1.3398E-05,4.142E-02
-1.3392E-05,3.742E-02
-1.3392E-05,4.542E-02
-1.3386E-05,4.142E-02
-1.3386E-05,4.542E-02
-1.3380E-05,4.542E-02
-1.3380E-05,4.942E-02
-1.3374E-05,4.542E-02
-1.3374E-05,4.942E-02
-1.3368E-05,4.542E-02
-1.3368E-05,4.942E-02
-1.3362E-05,4.542E-02
-1.3362E-05,4.942E-02
-1.3356E-05,4.542E-02
-1.3356E-05,5.342E-02
-1.3350E-05,5.342E-02
-1.3350E-05,5.342E-02
-1.3344E-05,5.342E-02
-1.3344E-05,5.742E-02
-1.3338E-05,5.742E-02
-1.3338E-05,6.142E-02
-1.3332E-05,5.342E-02
-1.3332E-05,5.742E-02
-1.3326E-05,5.342E-02
-1.3326E-05,6.142E-02
-1.3320E-05,5.742E-02
-1.3320E-05,6.142E-02
-1.3314E-05,6.142E-02
-1.3314E-05,6.542E-02
-1.3308E-05,6.542E-02
-1.3308E-05,6.542E-02
-1.3302E-05,6.142E-02
-1.3302E-05,6.542E-02
-1.3296E-05,6.142E-02
-1.3296E-05,6.942E-02
-1.3290E-05,6.542E-02
-1.3290E-05,7.342E-02
-1.3284E-05,6.942E-02
-1.3284E-05,7.342E-02
-1.3278E-05,6.942E-02
-1.3278E-05,7.342E-02
-1.3272E-05,6.942E-02
-1.3272E-05,7.342E-02
-1.3266E-05,6.942E-02
-1.3266E-05,7.342E-02
-1.3260E-05,7.342E-02
-1.3260E-05,7.742E-02
-1.3254E-05,7.742E-02
-1.3254E-05,7.742E-02
-1.3248E-05,7.742E-02
-1.3248E-05,7.742E-02
-1.3242E-05,7.742E-02
-1.3242E-05,8.142E-02
-1.3236E-05,7.742E-02
-1.3236E-05,8.142E-02
-1.3230E-05,7.742E-02
-1.3230E-05,8.142E-02
-1.3224E-05,8.142E-02
-1.3224E-05,8.142E-02
-1.3218E-05,8.142E-02
-1.3218E-05,8.542E-02
-1.3212E-05,8.142E-02
-1.3212E-05,8.542E-02
-1.3206E-05,8.142E-02
-1.3206E-05,8.542E-02
-1.3200E-05,8.142E-02
-1.3200E-05,8.542E-02
-1.3194E-05,8.542E-02
-1.3194E-05,8.942E-02
-1.3188E-05,8.542E-02
-1.3188E-05,8.942E-02
-1.3182E-05,8.542E-02
-1.3182E-05,8.942E-02
-1.3176E-05,8.542E-02
-1.3176E-05,8.942E-02
-1.3170E-05,8.542E-02
-1.3170E-05,8.942E-02
-1.3164E-05,8.542E-02
-1.3164E-05,9.342E-02
-1.3158E-05,8.542E-02
-1.3158E-05,9.342E-02
-1.3152E-05,8.942E-02
-1.3152E-05,9.342E-02
-1.3146E-05,8.942E-02
-1.3146E-05,9.342E-02
-1.3140E-05,8.942E-02
-1.3140E-05,9.342E-02
-1.3134E-05,9.342E-02
-1.3134E-05,9.342E-02
-1.3128E-05,8.942E-02
-1.3128E-05,9.342E-02
-1.3122E-05,8.942E-02
-1.3122E-05,9.342E-02
-1.3116E-05,9.342E-02
-1.3116E-05,9.342E-02
-1.3110E-05,9.342E-02
-1.3110E-05,9.342E-02
-1.3104E-05,9.342E-02
-1.3104E-05,9.742E-02
-1.3098E-05,9.342E-02
-1.3098E-05,9.742E-02
-1.3092E-05,9.342E-02
-1.3092E-05,9.742E-02
-1.3086E-05,9.342E-02
-1.3086E-05,9.742E-02
-1.3080E-05,9.342E-02
-1.3080E-05,9.742E-02
-1.3074E-05,9.342E-02
-1.3074E-05,9.742E-02
-1.3068E-05,9.342E-02
-1.3068E-05,9.742E-02
-1.3062E-05,9.342E-02
-1.3062E-05,9.742E-02
-1.3056E-05,9.342E-02
-1.3056E-05,9.742E-02
-1.3050E-05,9.342E-02
-1.3050E-05,9.742E-02
-1.3044E-05,9.342E-02
-1.3044E-05,9.742E-02
-1.3038E-05,9.342E-02
-1.3038E-05,9.742E-02
-1.3032E-05,9.342E-02
-1.3032E-05,9.742E-02
-1.3026E-05,9.342E-02
-1.3026E-05,9.742E-02
-1.3020E-05,9.342E-02
-1.3020E-05,9.742E-02
-1.3014E-05,9.342E-02
-1.3014E-05,9.742E-02
-1.3008E-05,9.342E-02
-1.3008E-05,9.742E-02
-1.3002E-05,9.342E-02
-1.3002E-05,9.742E-02
-1.2996E-05,9.342E-02
-1.2996E-05,9.742E-02
-1.2990E-05,9.342E-02
-1.2990E-05,9.342E-02
-1.2984E-05,9.342E-02
-1.2984E-05,9.342E-02
-1.2978E-05,9.342E-02
-1.2978E-05,9.742E-02
-1.2972E-05,9.342E-02
-1.2972E-05,9.742E-02
-1.2966E-05,9.342E-02
-1.2966E-05,9.342E-02
-1.2960E-05,8.942E-02
-1.2960E-05,9.342E-02
-1.2954E-05,8.942E-02
-1.2954E-05,9.342E-02
-1.2948E-05,9.342E-02
-1.2948E-05,9.342E-02
-1.2942E-05,8.942E-02
-1.2942E-05,9.342E-02
-1.2936E-05,8.942E-02
-1.2936E-05,9.342E-02
-1.2930E-05,8.942E-02
-1.2930E-05,9.342E-02
-1.2924E-05,8.942E-02
-1.2924E-05,8.942E-02
-1.2918E-05,8.942E-02
-1.2918E-05,8.942E-02
-1.2912E-05,8.542E-02
-1.2912E-05,8.942E-02
-1.2906E-05,8.542E-02
-1.2906E-05,8.942E-02
-1.2900E-05,8.542E-02
-1.2900E-05,8.942E-02
-1.2894E-05,8.142E-02
-1.2894E-05,8.942E-02
-1.2888E-05,8.142E-02
-1.2888E-05,8.942E-02
-1.2882E-05,8.542E-02
-1.2882E-05,8.942E-02
-1.2876E-05,8.142E-02
-1.2876E-05,8.542E-02
-1.2870E-05,8.142E-02
-1.2870E-05,8.542E-02
-1.2864E-05,8.142E-02
-1.2864E-05,8.542E-02
-1.2858E-05,7.742E-02
-1.2858E-05,8.142E-02
-1.2852E-05,8.142E-02
-1.2852E-05,8.542E-02
-1.2846E-05,7.742E-02
-1.2846E-05,8.142E-02
-1.2840E-05,7.342E-02
-1.2840E-05,7.742E-02
-1.2834E-05,7.742E-02
-1.2834E-05,7.742E-02
-1.2828E-05,7.342E-02
-1.2828E-05,7.742E-02
-1.2822E-05,7.342E-02
-1.2822E-05,7.742E-02
-1.2816E-05,7.342E-02
-1.2816E-05,7.742E-02
-1.2810E-05,6.942E-02
-1.2810E-05,7.742E-02
-1.2804E-05,6.942E-02
-1.2804E-05,7.342E-02
-1.2798E-05,6.942E-02
-1.2798E-05,6.942E-02
-1.2792E-05,6.942E-02
-1.2792E-05,7.342E-02
-1.2786E-05,6.942E-02
-1.2786E-05,7.342E-02
-1.2780E-05,6.542E-02
-1.2780E-05,6.942E-02
-1.2774E-05,6.542E-02
-1.2774E-05,6.942E-02
-1.2768E-05,6.142E-02
-1.2768E-05,6.542E-02
-1.2762E-05,6.142E-02
-1.2762E-05,6.542E-02
-1.2756E-05,6.142E-02
-1.2756E-05,6.542E-02
-1.2750E-05,5.742E-02
-1.2750E-05,6.542E-02
-1.2744E-05,5.742E-02
-1.2744E-05,6.142E-02
-1.2738E-05,5.742E-02
-1.2738E-05,6.142E-02
-1.2732E-05,5.342E-02
-1.2732E-05,5.742E-02
-1.2726E-05,5.342E-02
-1.2726E-05,5.742E-02
-1.2720E-05,4.942E-02
-1.2720E-05,5.742E-02
-1.2714E-05,4.942E-02
-1.2714E-05,5.342E-02
-1.2708E-05,4.942E-02
-1.2708E-05,5.342E-02
-1.2702E-05,4.542E-02
-1.2702E-05,4.942E-02
-1.2696E-05,4.542E-02
-1.2696E-05,4.942E-02
-1.2690E-05,4.542E-02
-1.2690E-05,5.342E-02
-1.2684E-05,4.142E-02
-1.2684E-05,4.942E-02
-1.2678E-05,4.142E-02
-1.2678E-05,4.542E-02
-1.2672E-05,4.142E-02
-1.2672E-05,4.142E-02
-1.2666E-05,3.742E-02
-1.2666E-05,4.142E-02
-1.2660E-05,4.142E-02
-1.2660E-05,4.142E-02
-1.2654E-05,3.342E-02
-1.2654E-05,4.142E-02
-1.2648E-05,3.342E-02
-1.2648E-05,3.742E-02
-1.2642E-05,3.342E-02
-1.2642E-05,3.342E-02
-1.2636E-05,2.942E-02
-1.2636E-05,3.342E-02
-1.2630E-05,3.342E-02
-1.2630E-05,3.742E-02
-1.2624E-05,2.542E-02
-1.2624E-05,3.742E-02
-1.2618E-05,2.542E-02
-1.2618E-05,2.942E-02
-1.2612E-05,2.542E-02
-1.2612E-05,2.542E-02
-1.2606E-05,2.142E-02
-1.2606E-05,2.542E-02
-1.2600E-05,2.142E-02
-1.2600E-05,2.542E-02
-1.2594E-05,2.142E-02
-1.2594E-05,2.542E-02
-1.2588E-05,1.742E-02
-1.2588E-05,2.542E-02
-1.2582E-05,1.742E-02
-1.2582E-05,2.142E-02
-1.2576E-05,1.342E-02
-1.2576E-05,1.742E-02
-1.2570E-05,1.342E-02
-1.2570E-05,1.742E-02
-1.2564E-05,1.342E-02
-1.2564E-05,1.742E-02
-1.2558E-05,9.421E-03
-1.2558E-05,1.742E-02
-1.2552E-05,9.421E-03
-1.2552E-05,9.421E-03
-1.2546E-05,5.421E-03
-1.2546E-05,9.421E-03
-1.2540E-05,5.421E-03
-1.2540E-05,9.421E-03
-1.2534E-05,5.421E-03
-1.2534E-05,9.421E-03
-1.2528E-05,1.421E-03
-1.2528E-05,9.421E-03
-1.2522E-05,-2.579E-03
-1.2522E-05,1.421E-03
-1.2516E-05,-2.579E-03
-1.2516E-05,1.421E-03
-1.2510E-05,-6.579E-03
-1.2510E-05,1.421E-03
-1.2504E-05,-6.579E-03
-1.2504E-05,-2.579E-03
-1.2498E-05,-2.579E-03
-1.2498E-05,1.421E-03
-1.2492E-05,-1.058E-02
-1.2492E-05,-2.579E-03
-1.2486E-05,-1.058E-02
-1.2486E-05,-6.579E-03
-1.2480E-05,-1.058E-02
-1.2480E-05,-1.058E-02
-1.2474E-05,-1.458E-02
-1.2474E-05,-1.058E-02
-1.2468E-05,-1.058E-02
-1.2468E-05,-1.058E-02
-1.2462E-05,-1.858E-02
-1.2462E-05,-1.058E-02
-1.2456E-05,-2.258E-02
-1.2456E-05,-1.458E-02
-1.2450E-05,-2.258E-02
-1.2450E-05,-1.858E-02
-1.2444E-05,-2.258E-02
-1.2444E-05,-1.858E-02
