[s],CH1[V]
-1.4392E-01,5.274E-02
-1.4390E-01,-5.126E-02
-1.4390E-01,5.274E-02
-1.4388E-01,-5.126E-02
-1.4388E-01,5.274E-02
-1.4386E-01,-5.126E-02
-1.4386E-01,5.274E-02
-1.4384E-01,-5.126E-02
-1.4384E-01,5.274E-02
-1.4382E-01,-5.126E-02
-1.4382E-01,5.274E-02
-1.4380E-01,-5.526E-02
-1.4380E-01,5.274E-02
-1.4378E-01,-5.526E-02
-1.4378E-01,5.274E-02
-1.4376E-01,-5.126E-02
-1.4376E-01,5.274E-02
-1.4374E-01,-5.526E-02
-1.4374E-01,5.274E-02
-1.4372E-01,-5.126E-02
-1.4372E-01,5.274E-02
-1.4370E-01,-5.126E-02
-1.4370E-01,5.274E-02
-1.4368E-01,-5.126E-02
-1.4368E-01,4.874E-02
-1.4366E-01,-5.526E-02
-1.4366E-01,5.274E-02
-1.4364E-01,-5.126E-02
-1.4364E-01,5.274E-02
-1.4362E-01,-5.126E-02
-1.4362E-01,4.874E-02
-1.4360E-01,-5.526E-02
-1.4360E-01,4.874E-02
-1.4358E-01,-5.126E-02
-1.4358E-01,5.674E-02
-1.4356E-01,-5.126E-02
-1.4356E-01,4.874E-02
-1.4354E-01,-5.126E-02
-1.4354E-01,5.274E-02
-1.4352E-01,-5.126E-02
-1.4352E-01,5.274E-02
-1.4350E-01,-5.126E-02
-1.4350E-01,5.274E-02
-1.4348E-01,-5.126E-02
-1.4348E-01,5.274E-02
-1.4346E-01,-5.526E-02
-1.4346E-01,5.274E-02
-1.4344E-01,-5.526E-02
-1.4344E-01,5.274E-02
-1.4342E-01,-5.126E-02
-1.4342E-01,5.274E-02
-1.4340E-01,-5.126E-02
-1.4340E-01,5.274E-02
-1.4338E-01,-5.126E-02
-1.4338E-01,5.274E-02
-1.4336E-01,-5.126E-02
-1.4336E-01,5.274E-02
-1.4334E-01,-5.526E-02
-1.4334E-01,5.274E-02
-1.4332E-01,-5.126E-02
-1.4332E-01,5.274E-02
-1.4330E-01,-5.526E-02
-1.4330E-01,5.274E-02
-1.4328E-01,-5.126E-02
-1.4328E-01,5.274E-02
-1.4326E-01,-5.526E-02
-1.4326E-01,5.274E-02
-1.4324E-01,-5.126E-02
-1.4324E-01,5.274E-02
-1.4322E-01,-5.126E-02
-1.4322E-01,5.274E-02
-1.4320E-01,-5.126E-02
-1.4320E-01,5.274E-02
-1.4318E-01,-5.126E-02
-1.4318E-01,5.274E-02
-1.4316E-01,-5.126E-02
-1.4316E-01,5.274E-02
-1.4314E-01,-5.526E-02
-1.4314E-01,5.274E-02
-1.4312E-01,-5.126E-02
-1.4312E-01,5.274E-02
-1.4310E-01,-5.526E-02
-1.4310E-01,5.274E-02
-1.4308E-01,-5.126E-02
-1.4308E-01,5.274E-02
-1.4306E-01,-5.526E-02
-1.4306E-01,5.274E-02
-1.4304E-01,-5.126E-02
-1.4304E-01,5.274E-02
-1.4302E-01,-5.526E-02
-1.4302E-01,5.274E-02
-1.4300E-01,-5.126E-02
-1.4300E-01,5.274E-02
-1.4298E-01,-5.526E-02
-1.4298E-01,5.274E-02
-1.4296E-01,-5.126E-02
-1.4296E-01,5.274E-02
-1.4294E-01,-5.126E-02
-1.4294E-01,5.274E-02
-1.4292E-01,-5.126E-02
-1.4292E-01,5.274E-02
-1.4290E-01,-5.126E-02
-1.4290E-01,5.274E-02
-1.4288E-01,-5.126E-02
-1.4288E-01,5.274E-02
-1.4286E-01,-5.126E-02
-1.4286E-01,5.274E-02
-1.4284E-01,-5.526E-02
-1.4284E-01,5.274E-02
-1.4282E-01,-5.126E-02
-1.4282E-01,5.274E-02
-1.4280E-01,-5.126E-02
-1.4280E-01,5.274E-02
-1.4278E-01,-5.126E-02
-1.4278E-01,5.674E-02
-1.4276E-01,-5.526E-02
-1.4276E-01,5.274E-02
-1.4274E-01,-5.526E-02
-1.4274E-01,5.274E-02
-1.4272E-01,-5.126E-02
-1.4272E-01,5.274E-02
-1.4270E-01,-5.526E-02
-1.4270E-01,5.274E-02
-1.4268E-01,-5.126E-02
-1.4268E-01,4.874E-02
-1.4266E-01,-5.526E-02
-1.4266E-01,5.274E-02
-1.4264E-01,-5.126E-02
-1.4264E-01,4.874E-02
-1.4262E-01,-5.526E-02
-1.4262E-01,5.274E-02
-1.4260E-01,-5.126E-02
-1.4260E-01,5.274E-02
-1.4258E-01,-5.126E-02
-1.4258E-01,5.274E-02
-1.4256E-01,-5.126E-02
-1.4256E-01,5.274E-02
-1.4254E-01,-5.126E-02
-1.4254E-01,5.274E-02
-1.4252E-01,-5.526E-02
-1.4252E-01,5.274E-02
-1.4250E-01,-5.126E-02
-1.4250E-01,5.274E-02
-1.4248E-01,-5.526E-02
-1.4248E-01,5.274E-02
-1.4246E-01,-5.526E-02
-1.4246E-01,5.274E-02
-1.4244E-01,-5.526E-02
-1.4244E-01,5.274E-02
-1.4242E-01,-5.526E-02
-1.4242E-01,5.274E-02
-1.4240E-01,-5.126E-02
-1.4240E-01,5.274E-02
-1.4238E-01,-5.526E-02
-1.4238E-01,5.274E-02
-1.4236E-01,-5.126E-02
-1.4236E-01,5.274E-02
-1.4234E-01,-5.526E-02
-1.4234E-01,5.274E-02
-1.4232E-01,-5.126E-02
-1.4232E-01,5.274E-02
-1.4230E-01,-5.526E-02
-1.4230E-01,5.274E-02
-1.4228E-01,-5.126E-02
-1.4228E-01,5.274E-02
-1.4226E-01,-5.126E-02
-1.4226E-01,5.274E-02
-1.4224E-01,-5.126E-02
-1.4224E-01,5.274E-02
-1.4222E-01,-5.126E-02
-1.4222E-01,5.274E-02
-1.4220E-01,-5.126E-02
-1.4220E-01,5.274E-02
-1.4218E-01,-5.126E-02
-1.4218E-01,5.274E-02
-1.4216E-01,-5.126E-02
-1.4216E-01,5.274E-02
-1.4214E-01,-5.526E-02
-1.4214E-01,5.274E-02
-1.4212E-01,-5.126E-02
-1.4212E-01,5.274E-02
-1.4210E-01,-5.126E-02
-1.4210E-01,5.274E-02
-1.4208E-01,-5.126E-02
-1.4208E-01,5.274E-02
-1.4206E-01,-5.526E-02
-1.4206E-01,5.274E-02
-1.4204E-01,-5.126E-02
-1.4204E-01,5.274E-02
-1.4202E-01,-5.126E-02
-1.4202E-01,5.274E-02
-1.4200E-01,-5.126E-02
-1.4200E-01,5.274E-02
-1.4198E-01,-5.526E-02
-1.4198E-01,5.274E-02
-1.4196E-01,-5.126E-02
-1.4196E-01,5.274E-02
-1.4194E-01,-5.126E-02
-1.4194E-01,5.274E-02
-1.4192E-01,-5.526E-02
-1.4192E-01,5.274E-02
-1.4190E-01,-5.126E-02
-1.4190E-01,5.274E-02
-1.4188E-01,-5.126E-02
-1.4188E-01,5.274E-02
-1.4186E-01,-5.126E-02
-1.4186E-01,5.274E-02
-1.4184E-01,-5.126E-02
-1.4184E-01,5.274E-02
-1.4182E-01,-5.126E-02
-1.4182E-01,5.274E-02
-1.4180E-01,-5.526E-02
-1.4180E-01,5.274E-02
-1.4178E-01,-5.126E-02
-1.4178E-01,5.274E-02
-1.4176E-01,-5.526E-02
-1.4176E-01,5.274E-02
-1.4174E-01,-5.526E-02
-1.4174E-01,5.274E-02
-1.4172E-01,-5.126E-02
-1.4172E-01,5.274E-02
-1.4170E-01,-5.126E-02
-1.4170E-01,5.674E-02
-1.4168E-01,-5.126E-02
-1.4168E-01,5.274E-02
-1.4166E-01,-5.126E-02
-1.4166E-01,5.274E-02
-1.4164E-01,-5.126E-02
-1.4164E-01,4.874E-02
-1.4162E-01,-5.526E-02
-1.4162E-01,5.274E-02
-1.4160E-01,-5.526E-02
-1.4160E-01,5.274E-02
-1.4158E-01,-5.526E-02
-1.4158E-01,5.274E-02
-1.4156E-01,-5.526E-02
-1.4156E-01,5.274E-02
-1.4154E-01,-5.526E-02
-1.4154E-01,5.274E-02
-1.4152E-01,-5.126E-02
-1.4152E-01,5.274E-02
-1.4150E-01,-5.526E-02
-1.4150E-01,5.274E-02
-1.4148E-01,-5.126E-02
-1.4148E-01,5.274E-02
-1.4146E-01,-5.126E-02
-1.4146E-01,5.274E-02
-1.4144E-01,-5.526E-02
-1.4144E-01,5.274E-02
-1.4142E-01,-5.126E-02
-1.4142E-01,5.274E-02
-1.4140E-01,-5.126E-02
-1.4140E-01,5.274E-02
-1.4138E-01,-5.126E-02
-1.4138E-01,5.274E-02
-1.4136E-01,-5.126E-02
-1.4136E-01,5.274E-02
-1.4134E-01,-5.126E-02
-1.4134E-01,5.274E-02
-1.4132E-01,-5.526E-02
-1.4132E-01,5.274E-02
-1.4130E-01,-5.126E-02
-1.4130E-01,5.274E-02
-1.4128E-01,-5.526E-02
-1.4128E-01,5.274E-02
-1.4126E-01,-5.526E-02
-1.4126E-01,5.274E-02
-1.4124E-01,-5.526E-02
-1.4124E-01,5.274E-02
-1.4122E-01,-5.526E-02
-1.4122E-01,5.274E-02
-1.4120E-01,-5.526E-02
-1.4120E-01,4.874E-02
-1.4118E-01,-5.126E-02
-1.4118E-01,5.274E-02
-1.4116E-01,-5.126E-02
-1.4116E-01,5.274E-02
-1.4114E-01,-5.126E-02
-1.4114E-01,5.274E-02
-1.4112E-01,-5.126E-02
-1.4112E-01,5.274E-02
-1.4110E-01,-5.526E-02
-1.4110E-01,5.274E-02
-1.4108E-01,-5.526E-02
-1.4108E-01,5.274E-02
-1.4106E-01,-5.126E-02
-1.4106E-01,5.274E-02
-1.4104E-01,-5.126E-02
-1.4104E-01,5.274E-02
-1.4102E-01,-5.126E-02
-1.4102E-01,5.274E-02
-1.4100E-01,-5.126E-02
-1.4100E-01,5.274E-02
-1.4098E-01,-5.526E-02
-1.4098E-01,5.274E-02
-1.4096E-01,-5.526E-02
-1.4096E-01,5.274E-02
-1.4094E-01,-5.526E-02
-1.4094E-01,5.274E-02
-1.4092E-01,-5.126E-02
-1.4092E-01,5.274E-02
-1.4090E-01,-5.126E-02
-1.4090E-01,5.674E-02
-1.4088E-01,-5.526E-02
-1.4088E-01,4.874E-02
-1.4086E-01,-5.126E-02
-1.4086E-01,4.874E-02
-1.4084E-01,-5.126E-02
-1.4084E-01,5.274E-02
-1.4082E-01,-5.526E-02
-1.4082E-01,5.274E-02
-1.4080E-01,-5.126E-02
-1.4080E-01,5.274E-02
-1.4078E-01,-5.526E-02
-1.4078E-01,5.274E-02
-1.4076E-01,-5.126E-02
-1.4076E-01,5.274E-02
-1.4074E-01,-5.126E-02
-1.4074E-01,5.274E-02
-1.4072E-01,-5.526E-02
-1.4072E-01,5.274E-02
-1.4070E-01,-5.526E-02
-1.4070E-01,5.274E-02
-1.4068E-01,-5.126E-02
-1.4068E-01,5.274E-02
-1.4066E-01,-5.126E-02
-1.4066E-01,5.274E-02
-1.4064E-01,-5.526E-02
-1.4064E-01,5.274E-02
-1.4062E-01,-5.526E-02
-1.4062E-01,5.274E-02
-1.4060E-01,-5.126E-02
-1.4060E-01,5.274E-02
-1.4058E-01,-5.526E-02
-1.4058E-01,5.274E-02
-1.4056E-01,-5.126E-02
-1.4056E-01,5.274E-02
-1.4054E-01,-5.126E-02
-1.4054E-01,5.274E-02
-1.4052E-01,-5.126E-02
-1.4052E-01,5.274E-02
-1.4050E-01,-5.526E-02
-1.4050E-01,5.274E-02
-1.4048E-01,-5.526E-02
-1.4048E-01,5.274E-02
-1.4046E-01,-5.126E-02
-1.4046E-01,5.274E-02
-1.4044E-01,-5.126E-02
-1.4044E-01,5.274E-02
-1.4042E-01,-5.526E-02
-1.4042E-01,5.274E-02
-1.4040E-01,-5.126E-02
-1.4040E-01,5.274E-02
-1.4038E-01,-5.126E-02
-1.4038E-01,5.274E-02
-1.4036E-01,-5.126E-02
-1.4036E-01,5.274E-02
-1.4034E-01,-5.526E-02
-1.4034E-01,5.274E-02
-1.4032E-01,-5.526E-02
-1.4032E-01,4.874E-02
-1.4030E-01,-5.526E-02
-1.4030E-01,5.274E-02
-1.4028E-01,-5.126E-02
-1.4028E-01,5.274E-02
-1.4026E-01,-5.126E-02
-1.4026E-01,5.274E-02
-1.4024E-01,-5.526E-02
-1.4024E-01,5.274E-02
-1.4022E-01,-5.126E-02
-1.4022E-01,5.274E-02
-1.4020E-01,-5.126E-02
-1.4020E-01,5.274E-02
-1.4018E-01,-5.126E-02
-1.4018E-01,5.274E-02
-1.4016E-01,-5.126E-02
-1.4016E-01,5.274E-02
-1.4014E-01,-5.126E-02
-1.4014E-01,5.274E-02
-1.4012E-01,-5.126E-02
-1.4012E-01,5.274E-02
-1.4010E-01,-5.526E-02
-1.4010E-01,5.274E-02
-1.4008E-01,-5.126E-02
-1.4008E-01,5.274E-02
-1.4006E-01,-5.126E-02
-1.4006E-01,5.274E-02
-1.4004E-01,-5.526E-02
-1.4004E-01,5.274E-02
-1.4002E-01,-5.526E-02
-1.4002E-01,5.274E-02
-1.4000E-01,-5.126E-02
-1.4000E-01,5.274E-02
-1.3998E-01,-5.526E-02
-1.3998E-01,5.274E-02
-1.3996E-01,-5.126E-02
-1.3996E-01,5.274E-02
-1.3994E-01,-5.126E-02
-1.3994E-01,5.274E-02
-1.3992E-01,-5.526E-02
-1.3992E-01,5.274E-02
-1.3990E-01,-5.126E-02
-1.3990E-01,5.274E-02
-1.3988E-01,-5.526E-02
-1.3988E-01,5.274E-02
-1.3986E-01,-5.526E-02
-1.3986E-01,5.274E-02
-1.3984E-01,-5.126E-02
-1.3984E-01,5.274E-02
-1.3982E-01,-5.526E-02
-1.3982E-01,5.274E-02
-1.3980E-01,-5.126E-02
-1.3980E-01,5.274E-02
-1.3978E-01,-5.526E-02
-1.3978E-01,5.274E-02
-1.3976E-01,-5.126E-02
-1.3976E-01,5.274E-02
-1.3974E-01,-5.526E-02
-1.3974E-01,5.274E-02
-1.3972E-01,-5.126E-02
-1.3972E-01,5.274E-02
-1.3970E-01,-5.526E-02
-1.3970E-01,4.874E-02
-1.3968E-01,-5.526E-02
-1.3968E-01,5.274E-02
-1.3966E-01,-5.126E-02
-1.3966E-01,5.274E-02
-1.3964E-01,-5.526E-02
-1.3964E-01,5.274E-02
-1.3962E-01,-5.126E-02
-1.3962E-01,5.274E-02
-1.3960E-01,-5.126E-02
-1.3960E-01,5.274E-02
-1.3958E-01,-5.526E-02
-1.3958E-01,5.274E-02
-1.3956E-01,-5.526E-02
-1.3956E-01,5.274E-02
-1.3954E-01,-5.126E-02
-1.3954E-01,5.274E-02
-1.3952E-01,-5.526E-02
-1.3952E-01,5.274E-02
-1.3950E-01,-5.126E-02
-1.3950E-01,5.274E-02
-1.3948E-01,-5.126E-02
-1.3948E-01,5.274E-02
-1.3946E-01,-5.126E-02
-1.3946E-01,5.274E-02
-1.3944E-01,-5.526E-02
-1.3944E-01,5.274E-02
-1.3942E-01,-5.126E-02
-1.3942E-01,5.274E-02
-1.3940E-01,-5.526E-02
-1.3940E-01,5.274E-02
-1.3938E-01,-5.126E-02
-1.3938E-01,5.274E-02
-1.3936E-01,-5.126E-02
-1.3936E-01,5.274E-02
-1.3934E-01,-5.126E-02
-1.3934E-01,5.274E-02
-1.3932E-01,-5.126E-02
-1.3932E-01,5.274E-02
-1.3930E-01,-5.126E-02
-1.3930E-01,5.274E-02
-1.3928E-01,-5.526E-02
-1.3928E-01,4.874E-02
-1.3926E-01,-5.526E-02
-1.3926E-01,5.274E-02
-1.3924E-01,-5.526E-02
-1.3924E-01,5.274E-02
-1.3922E-01,-5.526E-02
-1.3922E-01,5.274E-02
-1.3920E-01,-5.126E-02
-1.3920E-01,5.274E-02
-1.3918E-01,-5.526E-02
-1.3918E-01,5.274E-02
-1.3916E-01,-5.526E-02
-1.3916E-01,5.274E-02
-1.3914E-01,-5.126E-02
-1.3914E-01,5.274E-02
-1.3912E-01,-5.126E-02
-1.3912E-01,5.274E-02
-1.3910E-01,-5.526E-02
-1.3910E-01,5.274E-02
-1.3908E-01,-5.126E-02
-1.3908E-01,5.274E-02
-1.3906E-01,-5.526E-02
-1.3906E-01,5.274E-02
-1.3904E-01,-5.126E-02
-1.3904E-01,5.274E-02
-1.3902E-01,-5.526E-02
-1.3902E-01,5.274E-02
-1.3900E-01,-5.526E-02
-1.3900E-01,4.874E-02
-1.3898E-01,-5.526E-02
-1.3898E-01,5.274E-02
-1.3896E-01,-5.126E-02
-1.3896E-01,5.274E-02
-1.3894E-01,-5.126E-02
-1.3894E-01,5.274E-02
-1.3892E-01,-5.126E-02
-1.3892E-01,5.274E-02
-1.3890E-01,-5.126E-02
-1.3890E-01,4.874E-02
-1.3888E-01,-5.126E-02
-1.3888E-01,5.274E-02
-1.3886E-01,-5.126E-02
-1.3886E-01,5.274E-02
-1.3884E-01,-5.526E-02
-1.3884E-01,5.274E-02
-1.3882E-01,-5.126E-02
-1.3882E-01,5.274E-02
-1.3880E-01,-5.526E-02
-1.3880E-01,5.274E-02
-1.3878E-01,-5.126E-02
-1.3878E-01,5.274E-02
-1.3876E-01,-5.126E-02
-1.3876E-01,5.274E-02
-1.3874E-01,-5.126E-02
-1.3874E-01,5.274E-02
-1.3872E-01,-5.526E-02
-1.3872E-01,5.274E-02
-1.3870E-01,-5.126E-02
-1.3870E-01,5.274E-02
-1.3868E-01,-5.526E-02
-1.3868E-01,5.274E-02
-1.3866E-01,-5.126E-02
-1.3866E-01,4.874E-02
-1.3864E-01,-5.126E-02
-1.3864E-01,5.274E-02
-1.3862E-01,-5.526E-02
-1.3862E-01,5.274E-02
-1.3860E-01,-5.126E-02
-1.3860E-01,5.274E-02
-1.3858E-01,-5.526E-02
-1.3858E-01,5.274E-02
-1.3856E-01,-5.526E-02
-1.3856E-01,5.274E-02
-1.3854E-01,-5.526E-02
-1.3854E-01,5.674E-02
-1.3852E-01,-5.526E-02
-1.3852E-01,5.274E-02
-1.3850E-01,-5.126E-02
-1.3850E-01,5.274E-02
-1.3848E-01,-5.126E-02
-1.3848E-01,5.274E-02
-1.3846E-01,-5.126E-02
-1.3846E-01,5.274E-02
-1.3844E-01,-5.126E-02
-1.3844E-01,5.274E-02
-1.3842E-01,-5.526E-02
-1.3842E-01,5.274E-02
-1.3840E-01,-5.126E-02
-1.3840E-01,4.874E-02
-1.3838E-01,-5.126E-02
-1.3838E-01,5.274E-02
-1.3836E-01,-5.526E-02
-1.3836E-01,5.274E-02
-1.3834E-01,-5.526E-02
-1.3834E-01,5.274E-02
-1.3832E-01,-5.126E-02
-1.3832E-01,5.274E-02
-1.3830E-01,-5.126E-02
-1.3830E-01,5.274E-02
-1.3828E-01,-5.126E-02
-1.3828E-01,5.274E-02
-1.3826E-01,-5.526E-02
-1.3826E-01,5.274E-02
-1.3824E-01,-5.126E-02
-1.3824E-01,5.274E-02
-1.3822E-01,-5.526E-02
-1.3822E-01,5.274E-02
-1.3820E-01,-5.126E-02
-1.3820E-01,5.274E-02
-1.3818E-01,-5.526E-02
-1.3818E-01,5.274E-02
-1.3816E-01,-5.126E-02
-1.3816E-01,5.274E-02
-1.3814E-01,-5.526E-02
-1.3814E-01,5.274E-02
-1.3812E-01,-5.526E-02
-1.3812E-01,4.874E-02
-1.3810E-01,-5.126E-02
-1.3810E-01,5.274E-02
-1.3808E-01,-5.526E-02
-1.3808E-01,5.274E-02
-1.3806E-01,-5.126E-02
-1.3806E-01,5.274E-02
-1.3804E-01,-5.526E-02
-1.3804E-01,5.274E-02
-1.3802E-01,-5.126E-02
-1.3802E-01,5.674E-02
-1.3800E-01,-5.526E-02
-1.3800E-01,5.274E-02
-1.3798E-01,-5.526E-02
-1.3798E-01,5.274E-02
-1.3796E-01,-5.526E-02
-1.3796E-01,5.274E-02
-1.3794E-01,-5.126E-02
-1.3794E-01,5.274E-02
-1.3792E-01,-5.526E-02
-1.3792E-01,5.274E-02
-1.3790E-01,-5.526E-02
-1.3790E-01,5.274E-02
-1.3788E-01,-5.126E-02
-1.3788E-01,5.274E-02
-1.3786E-01,-5.126E-02
-1.3786E-01,5.274E-02
-1.3784E-01,-5.526E-02
-1.3784E-01,5.274E-02
-1.3782E-01,-5.526E-02
-1.3782E-01,5.274E-02
-1.3780E-01,-5.126E-02
-1.3780E-01,4.874E-02
-1.3778E-01,-5.526E-02
-1.3778E-01,5.274E-02
-1.3776E-01,-5.126E-02
-1.3776E-01,5.274E-02
-1.3774E-01,-5.126E-02
-1.3774E-01,5.274E-02
-1.3772E-01,-5.526E-02
-1.3772E-01,5.274E-02
-1.3770E-01,-5.526E-02
-1.3770E-01,5.274E-02
-1.3768E-01,-5.526E-02
-1.3768E-01,5.274E-02
-1.3766E-01,-5.126E-02
-1.3766E-01,5.274E-02
-1.3764E-01,-5.526E-02
-1.3764E-01,5.274E-02
-1.3762E-01,-5.126E-02
-1.3762E-01,5.274E-02
-1.3760E-01,-5.526E-02
-1.3760E-01,5.274E-02
-1.3758E-01,-5.126E-02
-1.3758E-01,5.274E-02
-1.3756E-01,-5.126E-02
-1.3756E-01,5.274E-02
-1.3754E-01,-5.126E-02
-1.3754E-01,5.274E-02
-1.3752E-01,-5.126E-02
-1.3752E-01,5.274E-02
-1.3750E-01,-5.126E-02
-1.3750E-01,5.274E-02
-1.3748E-01,-5.126E-02
-1.3748E-01,5.274E-02
-1.3746E-01,-5.126E-02
-1.3746E-01,5.274E-02
-1.3744E-01,-5.526E-02
-1.3744E-01,4.874E-02
-1.3742E-01,-5.126E-02
-1.3742E-01,5.274E-02
-1.3740E-01,-5.526E-02
-1.3740E-01,5.274E-02
-1.3738E-01,-5.126E-02
-1.3738E-01,5.274E-02
-1.3736E-01,-5.526E-02
-1.3736E-01,5.274E-02
-1.3734E-01,-5.126E-02
-1.3734E-01,5.274E-02
-1.3732E-01,-5.526E-02
-1.3732E-01,5.274E-02
-1.3730E-01,-5.126E-02
-1.3730E-01,5.274E-02
-1.3728E-01,-5.526E-02
-1.3728E-01,5.274E-02
-1.3726E-01,-5.126E-02
-1.3726E-01,5.274E-02
-1.3724E-01,-5.126E-02
-1.3724E-01,5.274E-02
-1.3722E-01,-5.126E-02
-1.3722E-01,5.274E-02
-1.3720E-01,-5.126E-02
-1.3720E-01,5.274E-02
-1.3718E-01,-5.126E-02
-1.3718E-01,5.274E-02
-1.3716E-01,-5.526E-02
-1.3716E-01,5.274E-02
-1.3714E-01,-5.126E-02
-1.3714E-01,5.274E-02
-1.3712E-01,-5.126E-02
-1.3712E-01,5.274E-02
-1.3710E-01,-5.126E-02
-1.3710E-01,5.274E-02
-1.3708E-01,-5.526E-02
-1.3708E-01,5.274E-02
-1.3706E-01,-5.126E-02
-1.3706E-01,5.274E-02
-1.3704E-01,-5.126E-02
-1.3704E-01,5.274E-02
-1.3702E-01,-5.526E-02
-1.3702E-01,5.674E-02
-1.3700E-01,-5.126E-02
-1.3700E-01,5.274E-02
-1.3698E-01,-5.526E-02
-1.3698E-01,5.274E-02
-1.3696E-01,-5.126E-02
-1.3696E-01,4.874E-02
-1.3694E-01,-5.526E-02
-1.3694E-01,5.274E-02
-1.3692E-01,-5.526E-02
-1.3692E-01,5.274E-02
-1.3690E-01,-5.126E-02
-1.3690E-01,5.274E-02
-1.3688E-01,-5.126E-02
-1.3688E-01,4.874E-02
-1.3686E-01,-5.526E-02
-1.3686E-01,5.274E-02
-1.3684E-01,-5.126E-02
-1.3684E-01,5.274E-02
-1.3682E-01,-5.126E-02
-1.3682E-01,5.274E-02
-1.3680E-01,-5.126E-02
-1.3680E-01,5.274E-02
-1.3678E-01,-5.126E-02
-1.3678E-01,5.274E-02
-1.3676E-01,-5.526E-02
-1.3676E-01,5.274E-02
-1.3674E-01,-5.526E-02
-1.3674E-01,5.274E-02
-1.3672E-01,-5.126E-02
-1.3672E-01,5.274E-02
-1.3670E-01,-5.126E-02
-1.3670E-01,5.274E-02
-1.3668E-01,-5.526E-02
-1.3668E-01,5.274E-02
-1.3666E-01,-5.526E-02
-1.3666E-01,5.274E-02
-1.3664E-01,-5.126E-02
-1.3664E-01,5.274E-02
-1.3662E-01,-5.126E-02
-1.3662E-01,4.874E-02
-1.3660E-01,-5.126E-02
-1.3660E-01,5.274E-02
-1.3658E-01,-5.526E-02
-1.3658E-01,5.274E-02
-1.3656E-01,-5.526E-02
-1.3656E-01,5.274E-02
-1.3654E-01,-5.126E-02
-1.3654E-01,5.274E-02
-1.3652E-01,-5.126E-02
-1.3652E-01,5.274E-02
-1.3650E-01,-5.526E-02
-1.3650E-01,5.274E-02
-1.3648E-01,-5.126E-02
-1.3648E-01,5.274E-02
-1.3646E-01,-5.526E-02
-1.3646E-01,5.274E-02
-1.3644E-01,-5.126E-02
-1.3644E-01,5.274E-02
-1.3642E-01,-5.526E-02
-1.3642E-01,5.274E-02
-1.3640E-01,-5.526E-02
-1.3640E-01,5.274E-02
-1.3638E-01,-5.126E-02
-1.3638E-01,5.274E-02
-1.3636E-01,-5.526E-02
-1.3636E-01,5.274E-02
-1.3634E-01,-5.526E-02
-1.3634E-01,5.274E-02
-1.3632E-01,-5.526E-02
-1.3632E-01,5.274E-02
-1.3630E-01,-5.126E-02
-1.3630E-01,5.274E-02
-1.3628E-01,-5.126E-02
-1.3628E-01,5.274E-02
-1.3626E-01,-5.126E-02
-1.3626E-01,5.274E-02
-1.3624E-01,-5.126E-02
-1.3624E-01,4.874E-02
-1.3622E-01,-5.126E-02
-1.3622E-01,5.674E-02
-1.3620E-01,-5.126E-02
-1.3620E-01,5.274E-02
-1.3618E-01,-5.126E-02
-1.3618E-01,5.274E-02
-1.3616E-01,-5.126E-02
-1.3616E-01,5.274E-02
-1.3614E-01,-5.126E-02
-1.3614E-01,5.274E-02
-1.3612E-01,-5.526E-02
-1.3612E-01,5.274E-02
-1.3610E-01,-5.126E-02
-1.3610E-01,5.274E-02
-1.3608E-01,-5.526E-02
-1.3608E-01,5.274E-02
-1.3606E-01,-5.526E-02
-1.3606E-01,5.274E-02
-1.3604E-01,-5.526E-02
-1.3604E-01,5.274E-02
-1.3602E-01,-5.526E-02
-1.3602E-01,5.274E-02
-1.3600E-01,-5.126E-02
-1.3600E-01,5.274E-02
-1.3598E-01,-5.126E-02
-1.3598E-01,5.274E-02
-1.3596E-01,-5.526E-02
-1.3596E-01,5.274E-02
-1.3594E-01,-5.126E-02
-1.3594E-01,5.274E-02
-1.3592E-01,-5.126E-02
-1.3592E-01,5.274E-02
-1.3590E-01,-5.126E-02
-1.3590E-01,5.274E-02
-1.3588E-01,-5.526E-02
-1.3588E-01,5.274E-02
-1.3586E-01,-5.126E-02
-1.3586E-01,5.274E-02
-1.3584E-01,-5.526E-02
-1.3584E-01,5.274E-02
-1.3582E-01,-5.126E-02
-1.3582E-01,5.274E-02
-1.3580E-01,-5.526E-02
-1.3580E-01,5.274E-02
-1.3578E-01,-5.126E-02
-1.3578E-01,5.274E-02
-1.3576E-01,-5.526E-02
-1.3576E-01,5.274E-02
-1.3574E-01,-5.126E-02
-1.3574E-01,5.274E-02
-1.3572E-01,-5.126E-02
-1.3572E-01,5.274E-02
-1.3570E-01,-5.526E-02
-1.3570E-01,5.274E-02
-1.3568E-01,-5.126E-02
-1.3568E-01,5.274E-02
-1.3566E-01,-5.126E-02
-1.3566E-01,5.274E-02
-1.3564E-01,-5.126E-02
-1.3564E-01,5.274E-02
-1.3562E-01,-5.126E-02
-1.3562E-01,5.274E-02
-1.3560E-01,-5.126E-02
-1.3560E-01,5.274E-02
-1.3558E-01,-5.126E-02
-1.3558E-01,5.274E-02
-1.3556E-01,-5.126E-02
-1.3556E-01,5.274E-02
-1.3554E-01,-5.126E-02
-1.3554E-01,5.274E-02
-1.3552E-01,-5.126E-02
-1.3552E-01,5.274E-02
-1.3550E-01,-5.126E-02
-1.3550E-01,5.674E-02
-1.3548E-01,-5.126E-02
-1.3548E-01,5.274E-02
-1.3546E-01,-5.126E-02
-1.3546E-01,5.274E-02
