[Hz],FFT[dBm]
8.7640381E+05,-8.24654E+01
8.7646484E+05,-1.04545E+02
8.7652588E+05,-8.71054E+01
8.7658691E+05,-8.98454E+01
8.7664795E+05,-8.85654E+01
8.7670898E+05,-8.22054E+01
8.7677002E+05,-8.06654E+01
8.7683105E+05,-8.01854E+01
8.7689209E+05,-8.65454E+01
8.7695312E+05,-8.86254E+01
8.7701416E+05,-8.59654E+01
8.7707520E+05,-8.66254E+01
8.7713623E+05,-8.32854E+01
8.7719727E+05,-8.32854E+01
8.7725830E+05,-1.09925E+02
8.7731934E+05,-8.57054E+01
8.7738037E+05,-8.44854E+01
8.7744141E+05,-8.59854E+01
8.7750244E+05,-8.92654E+01
8.7756348E+05,-9.20254E+01
8.7762451E+05,-8.97654E+01
8.7768555E+05,-9.26054E+01
8.7774658E+05,-8.71654E+01
8.7780762E+05,-8.80054E+01
8.7786865E+05,-9.30454E+01
8.7792969E+05,-1.03245E+02
8.7799072E+05,-8.71454E+01
8.7805176E+05,-8.31454E+01
8.7811279E+05,-8.42454E+01
8.7817383E+05,-8.69454E+01
8.7823486E+05,-8.60854E+01
8.7829590E+05,-8.45454E+01
8.7835693E+05,-8.32054E+01
8.7841797E+05,-8.89454E+01
8.7847900E+05,-8.85654E+01
8.7854004E+05,-8.49654E+01
8.7860107E+05,-8.49254E+01
8.7866211E+05,-8.72054E+01
8.7872314E+05,-9.13654E+01
8.7878418E+05,-9.30454E+01
8.7884521E+05,-9.05254E+01
8.7890625E+05,-8.39654E+01
8.7896729E+05,-8.48054E+01
8.7902832E+05,-9.29854E+01
8.7908936E+05,-8.93054E+01
8.7915039E+05,-9.94854E+01
8.7921143E+05,-9.34654E+01
8.7927246E+05,-8.71654E+01
8.7933350E+05,-9.12254E+01
8.7939453E+05,-9.00454E+01
8.7945557E+05,-8.65454E+01
8.7951660E+05,-9.29254E+01
8.7957764E+05,-8.44654E+01
8.7963867E+05,-8.60454E+01
8.7969971E+05,-8.57854E+01
8.7976074E+05,-8.74854E+01
8.7982178E+05,-8.72054E+01
8.7988281E+05,-8.15454E+01
8.7994385E+05,-8.58254E+01
8.8000488E+05,-8.88454E+01
8.8006592E+05,-8.83654E+01
8.8012695E+05,-1.10845E+02
8.8018799E+05,-8.75854E+01
8.8024902E+05,-8.10654E+01
8.8031006E+05,-8.05654E+01
8.8037109E+05,-8.48854E+01
8.8043213E+05,-8.91054E+01
8.8049316E+05,-9.43054E+01
8.8055420E+05,-8.38654E+01
8.8061523E+05,-8.01254E+01
8.8067627E+05,-7.94854E+01
8.8073730E+05,-7.98854E+01
8.8079834E+05,-8.30654E+01
8.8085938E+05,-8.76254E+01
8.8092041E+05,-8.71654E+01
8.8098145E+05,-8.46854E+01
8.8104248E+05,-8.71654E+01
8.8110352E+05,-8.79254E+01
8.8116455E+05,-9.05854E+01
8.8122559E+05,-7.88654E+01
8.8128662E+05,-7.93454E+01
8.8134766E+05,-9.34254E+01
8.8140869E+05,-8.27254E+01
8.8146973E+05,-8.45454E+01
8.8153076E+05,-8.78454E+01
8.8159180E+05,-8.43054E+01
8.8165283E+05,-8.13454E+01
8.8171387E+05,-8.69054E+01
8.8177490E+05,-9.87254E+01
8.8183594E+05,-8.80054E+01
8.8189697E+05,-8.27654E+01
8.8195801E+05,-8.74454E+01
8.8201904E+05,-9.33654E+01
8.8208008E+05,-9.06454E+01
8.8214111E+05,-9.71054E+01
8.8220215E+05,-9.75454E+01
8.8226318E+05,-9.64854E+01
8.8232422E+05,-1.03985E+02
8.8238525E+05,-8.88454E+01
8.8244629E+05,-9.09054E+01
8.8250732E+05,-9.01254E+01
8.8256836E+05,-8.75654E+01
8.8262939E+05,-8.84054E+01
8.8269043E+05,-9.32254E+01
8.8275146E+05,-9.32854E+01
8.8281250E+05,-9.11454E+01
8.8287354E+05,-8.34054E+01
8.8293457E+05,-8.25654E+01
8.8299561E+05,-8.53454E+01
8.8305664E+05,-8.82454E+01
8.8311768E+05,-8.79454E+01
8.8317871E+05,-9.20454E+01
8.8323975E+05,-9.72654E+01
8.8330078E+05,-8.89054E+01
8.8336182E+05,-8.33454E+01
8.8342285E+05,-8.82854E+01
8.8348389E+05,-8.06254E+01
8.8354492E+05,-8.36054E+01
8.8360596E+05,-8.62054E+01
8.8366699E+05,-9.74854E+01
8.8372803E+05,-8.40854E+01
8.8378906E+05,-8.23454E+01
8.8385010E+05,-7.92654E+01
8.8391113E+05,-8.42654E+01
8.8397217E+05,-8.94454E+01
8.8403320E+05,-8.60854E+01
8.8409424E+05,-9.33254E+01
8.8415527E+05,-9.32054E+01
8.8421631E+05,-1.00785E+02
8.8427734E+05,-1.01405E+02
8.8433838E+05,-9.47254E+01
8.8439941E+05,-9.42854E+01
8.8446045E+05,-8.54254E+01
8.8452148E+05,-8.54454E+01
8.8458252E+05,-8.64254E+01
8.8464355E+05,-8.31254E+01
8.8470459E+05,-8.10454E+01
8.8476562E+05,-8.02654E+01
8.8482666E+05,-8.55254E+01
8.8488770E+05,-8.89054E+01
8.8494873E+05,-9.50054E+01
8.8500977E+05,-9.04054E+01
8.8507080E+05,-8.50254E+01
8.8513184E+05,-8.55854E+01
8.8519287E+05,-8.67854E+01
8.8525391E+05,-9.83454E+01
8.8531494E+05,-8.78254E+01
8.8537598E+05,-8.97054E+01
8.8543701E+05,-8.40854E+01
8.8549805E+05,-8.85654E+01
8.8555908E+05,-9.38854E+01
8.8562012E+05,-9.18054E+01
8.8568115E+05,-9.08654E+01
8.8574219E+05,-8.75654E+01
8.8580322E+05,-9.04654E+01
8.8586426E+05,-8.63054E+01
8.8592529E+05,-8.76054E+01
8.8598633E+05,-9.82454E+01
8.8604736E+05,-8.28254E+01
8.8610840E+05,-8.12854E+01
8.8616943E+05,-8.41054E+01
8.8623047E+05,-8.64654E+01
8.8629150E+05,-8.65654E+01
8.8635254E+05,-9.44654E+01
8.8641357E+05,-9.74654E+01
8.8647461E+05,-8.81054E+01
8.8653564E+05,-8.40854E+01
8.8659668E+05,-1.01025E+02
8.8665771E+05,-8.55654E+01
8.8671875E+05,-8.57454E+01
8.8677979E+05,-8.97454E+01
8.8684082E+05,-8.51854E+01
8.8690186E+05,-9.08454E+01
8.8696289E+05,-8.91654E+01
8.8702393E+05,-8.19254E+01
8.8708496E+05,-7.88654E+01
8.8714600E+05,-8.22854E+01
8.8720703E+05,-8.50054E+01
8.8726807E+05,-9.31654E+01
8.8732910E+05,-8.97054E+01
8.8739014E+05,-8.34454E+01
8.8745117E+05,-8.15254E+01
8.8751221E+05,-8.11054E+01
8.8757324E+05,-8.33054E+01
8.8763428E+05,-8.30454E+01
8.8769531E+05,-8.58654E+01
8.8775635E+05,-8.96654E+01
8.8781738E+05,-8.25054E+01
8.8787842E+05,-7.99254E+01
8.8793945E+05,-7.98454E+01
8.8800049E+05,-8.13054E+01
8.8806152E+05,-8.98054E+01
8.8812256E+05,-1.09305E+02
8.8818359E+05,-9.76854E+01
8.8824463E+05,-9.46654E+01
8.8830566E+05,-8.68854E+01
8.8836670E+05,-8.66854E+01
8.8842773E+05,-8.48854E+01
8.8848877E+05,-8.38254E+01
8.8854980E+05,-8.20854E+01
8.8861084E+05,-8.38654E+01
8.8867188E+05,-9.55254E+01
8.8873291E+05,-9.02654E+01
8.8879395E+05,-1.01585E+02
8.8885498E+05,-8.89054E+01
8.8891602E+05,-9.60654E+01
8.8897705E+05,-8.46254E+01
8.8903809E+05,-8.28254E+01
8.8909912E+05,-8.32454E+01
8.8916016E+05,-8.44054E+01
8.8922119E+05,-8.99654E+01
8.8928223E+05,-8.32854E+01
8.8934326E+05,-7.92654E+01
8.8940430E+05,-8.36654E+01
8.8946533E+05,-9.72654E+01
8.8952637E+05,-8.54854E+01
8.8958740E+05,-8.56454E+01
8.8964844E+05,-9.51854E+01
8.8970947E+05,-9.34054E+01
8.8977051E+05,-9.59054E+01
8.8983154E+05,-8.82054E+01
8.8989258E+05,-9.35454E+01
8.8995361E+05,-9.96254E+01
8.9001465E+05,-9.47454E+01
8.9007568E+05,-1.04065E+02
8.9013672E+05,-8.95054E+01
8.9019775E+05,-9.00454E+01
8.9025879E+05,-9.70054E+01
8.9031982E+05,-8.54854E+01
8.9038086E+05,-8.50854E+01
8.9044189E+05,-9.09054E+01
8.9050293E+05,-8.59654E+01
8.9056396E+05,-8.76054E+01
8.9062500E+05,-8.69454E+01
8.9068604E+05,-8.17654E+01
8.9074707E+05,-8.68254E+01
8.9080811E+05,-9.14054E+01
8.9086914E+05,-9.27654E+01
8.9093018E+05,-8.31454E+01
8.9099121E+05,-8.45654E+01
8.9105225E+05,-9.24854E+01
8.9111328E+05,-8.95054E+01
8.9117432E+05,-8.66654E+01
8.9123535E+05,-8.50254E+01
8.9129639E+05,-8.46654E+01
8.9135742E+05,-8.36054E+01
8.9141846E+05,-8.66854E+01
8.9147949E+05,-8.95054E+01
8.9154053E+05,-8.33254E+01
8.9160156E+05,-7.73654E+01
8.9166260E+05,-7.94854E+01
8.9172363E+05,-8.48854E+01
8.9178467E+05,-8.37254E+01
8.9184570E+05,-8.32654E+01
8.9190674E+05,-9.36254E+01
8.9196777E+05,-8.46654E+01
8.9202881E+05,-8.37054E+01
8.9208984E+05,-8.38654E+01
8.9215088E+05,-8.66854E+01
8.9221191E+05,-8.79254E+01
8.9227295E+05,-8.09054E+01
8.9233398E+05,-8.14854E+01
8.9239502E+05,-8.39254E+01
8.9245605E+05,-8.93054E+01
8.9251709E+05,-8.61254E+01
8.9257812E+05,-8.78054E+01
8.9263916E+05,-8.46054E+01
8.9270020E+05,-8.28854E+01
8.9276123E+05,-8.37254E+01
8.9282227E+05,-8.77454E+01
8.9288330E+05,-9.51054E+01
8.9294434E+05,-8.71654E+01
8.9300537E+05,-8.17654E+01
8.9306641E+05,-8.51254E+01
8.9312744E+05,-9.61854E+01
8.9318848E+05,-9.96654E+01
8.9324951E+05,-9.94054E+01
8.9331055E+05,-9.39054E+01
8.9337158E+05,-9.25454E+01
8.9343262E+05,-9.21454E+01
8.9349365E+05,-9.83254E+01
8.9355469E+05,-8.69254E+01
8.9361572E+05,-8.61654E+01
8.9367676E+05,-9.02654E+01
8.9373779E+05,-8.89454E+01
8.9379883E+05,-8.42454E+01
8.9385986E+05,-8.54254E+01
8.9392090E+05,-8.81254E+01
8.9398193E+05,-8.55454E+01
8.9404297E+05,-8.78654E+01
8.9410400E+05,-8.76254E+01
8.9416504E+05,-9.15854E+01
8.9422607E+05,-9.06254E+01
8.9428711E+05,-8.12654E+01
8.9434814E+05,-7.97454E+01
8.9440918E+05,-8.44254E+01
8.9447021E+05,-9.91054E+01
8.9453125E+05,-8.98054E+01
8.9459229E+05,-9.34054E+01
8.9465332E+05,-8.55054E+01
8.9471436E+05,-9.37454E+01
8.9477539E+05,-9.02254E+01
8.9483643E+05,-9.03654E+01
8.9489746E+05,-9.12454E+01
8.9495850E+05,-9.38254E+01
8.9501953E+05,-8.80254E+01
8.9508057E+05,-8.21454E+01
8.9514160E+05,-8.44454E+01
8.9520264E+05,-8.38054E+01
8.9526367E+05,-8.64254E+01
8.9532471E+05,-8.44854E+01
8.9538574E+05,-9.21254E+01
8.9544678E+05,-8.42254E+01
8.9550781E+05,-8.15454E+01
8.9556885E+05,-7.92254E+01
8.9562988E+05,-9.03054E+01
8.9569092E+05,-8.64654E+01
8.9575195E+05,-8.20254E+01
8.9581299E+05,-8.21854E+01
8.9587402E+05,-9.17454E+01
8.9593506E+05,-8.27254E+01
8.9599609E+05,-8.20654E+01
8.9605713E+05,-9.37254E+01
8.9611816E+05,-9.43254E+01
8.9617920E+05,-9.00054E+01
8.9624023E+05,-8.91254E+01
8.9630127E+05,-8.61654E+01
8.9636230E+05,-8.20254E+01
8.9642334E+05,-8.33454E+01
8.9648438E+05,-8.56054E+01
8.9654541E+05,-8.33454E+01
8.9660645E+05,-8.60854E+01
8.9666748E+05,-9.15054E+01
8.9672852E+05,-8.77054E+01
8.9678955E+05,-9.37454E+01
8.9685059E+05,-8.94054E+01
8.9691162E+05,-9.14254E+01
8.9697266E+05,-8.86254E+01
8.9703369E+05,-8.48254E+01
8.9709473E+05,-9.13454E+01
8.9715576E+05,-8.59054E+01
8.9721680E+05,-8.60054E+01
8.9727783E+05,-8.59054E+01
8.9733887E+05,-8.23054E+01
8.9739990E+05,-8.40854E+01
8.9746094E+05,-8.47254E+01
8.9752197E+05,-8.17054E+01
8.9758301E+05,-8.12254E+01
8.9764404E+05,-8.10854E+01
8.9770508E+05,-7.92054E+01
8.9776611E+05,-8.38254E+01
8.9782715E+05,-9.13654E+01
8.9788818E+05,-9.01854E+01
8.9794922E+05,-8.23254E+01
8.9801025E+05,-8.61654E+01
8.9807129E+05,-8.81654E+01
8.9813232E+05,-8.51254E+01
8.9819336E+05,-8.84654E+01
8.9825439E+05,-9.13054E+01
8.9831543E+05,-8.31054E+01
8.9837646E+05,-8.34654E+01
8.9843750E+05,-8.43054E+01
8.9849854E+05,-8.34654E+01
8.9855957E+05,-9.47854E+01
8.9862061E+05,-8.77854E+01
8.9868164E+05,-8.89454E+01
8.9874268E+05,-8.86854E+01
8.9880371E+05,-8.11854E+01
8.9886475E+05,-8.43454E+01
8.9892578E+05,-7.80454E+01
8.9898682E+05,-8.06854E+01
8.9904785E+05,-9.02654E+01
8.9910889E+05,-8.81054E+01
8.9916992E+05,-8.54054E+01
8.9923096E+05,-8.52254E+01
8.9929199E+05,-8.54654E+01
8.9935303E+05,-8.75254E+01
8.9941406E+05,-9.10654E+01
8.9947510E+05,-8.66054E+01
8.9953613E+05,-8.16654E+01
8.9959717E+05,-8.55854E+01
8.9965820E+05,-8.76654E+01
8.9971924E+05,-8.41654E+01
8.9978027E+05,-8.47654E+01
8.9984131E+05,-8.77054E+01
8.9990234E+05,-8.45254E+01
8.9996338E+05,-8.27254E+01
9.0002441E+05,-9.63054E+01
9.0008545E+05,-1.01585E+02
9.0014648E+05,-8.65054E+01
9.0020752E+05,-9.14054E+01
9.0026855E+05,-8.46254E+01
9.0032959E+05,-9.59054E+01
9.0039062E+05,-8.65054E+01
9.0045166E+05,-1.03325E+02
9.0051270E+05,-8.88654E+01
9.0057373E+05,-8.56054E+01
9.0063477E+05,-8.65854E+01
9.0069580E+05,-9.45054E+01
9.0075684E+05,-9.47454E+01
9.0081787E+05,-8.93654E+01
9.0087891E+05,-8.50854E+01
9.0093994E+05,-8.96654E+01
9.0100098E+05,-9.08854E+01
9.0106201E+05,-8.65254E+01
9.0112305E+05,-8.21454E+01
9.0118408E+05,-8.20454E+01
9.0124512E+05,-8.42454E+01
9.0130615E+05,-8.84054E+01
9.0136719E+05,-9.34654E+01
9.0142822E+05,-8.29654E+01
9.0148926E+05,-8.14854E+01
9.0155029E+05,-9.03854E+01
9.0161133E+05,-8.86054E+01
9.0167236E+05,-8.15054E+01
9.0173340E+05,-8.53854E+01
9.0179443E+05,-9.33254E+01
9.0185547E+05,-9.49054E+01
9.0191650E+05,-8.15654E+01
9.0197754E+05,-8.24854E+01
9.0203857E+05,-9.14254E+01
9.0209961E+05,-9.55854E+01
9.0216064E+05,-8.42454E+01
9.0222168E+05,-8.03654E+01
9.0228271E+05,-9.50254E+01
9.0234375E+05,-8.10854E+01
9.0240479E+05,-8.31254E+01
9.0246582E+05,-8.63254E+01
9.0252686E+05,-8.31654E+01
9.0258789E+05,-8.51654E+01
9.0264893E+05,-8.66054E+01
9.0270996E+05,-8.57054E+01
9.0277100E+05,-9.06054E+01
9.0283203E+05,-8.92254E+01
9.0289307E+05,-8.43454E+01
9.0295410E+05,-8.59254E+01
9.0301514E+05,-1.03005E+02
9.0307617E+05,-9.47054E+01
9.0313721E+05,-1.06545E+02
9.0319824E+05,-9.10454E+01
9.0325928E+05,-8.84654E+01
9.0332031E+05,-8.99254E+01
9.0338135E+05,-8.38454E+01
9.0344238E+05,-8.42454E+01
9.0350342E+05,-8.84054E+01
9.0356445E+05,-8.47654E+01
9.0362549E+05,-8.21654E+01
9.0368652E+05,-8.35854E+01
9.0374756E+05,-9.21454E+01
9.0380859E+05,-9.95054E+01
9.0386963E+05,-8.64854E+01
9.0393066E+05,-8.40254E+01
9.0399170E+05,-8.51654E+01
9.0405273E+05,-8.37454E+01
9.0411377E+05,-8.86654E+01
9.0417480E+05,-9.76254E+01
9.0423584E+05,-9.57654E+01
9.0429688E+05,-8.95854E+01
9.0435791E+05,-8.39054E+01
9.0441895E+05,-8.11254E+01
9.0447998E+05,-8.34854E+01
9.0454102E+05,-8.55454E+01
9.0460205E+05,-8.47454E+01
9.0466309E+05,-8.74654E+01
9.0472412E+05,-8.69854E+01
9.0478516E+05,-8.36054E+01
9.0484619E+05,-8.46654E+01
9.0490723E+05,-9.17254E+01
9.0496826E+05,-8.30054E+01
9.0502930E+05,-8.66654E+01
9.0509033E+05,-8.93054E+01
9.0515137E+05,-9.13054E+01
9.0521240E+05,-9.09654E+01
9.0527344E+05,-8.40254E+01
9.0533447E+05,-8.37854E+01
9.0539551E+05,-9.89654E+01
9.0545654E+05,-8.79454E+01
9.0551758E+05,-9.29254E+01
9.0557861E+05,-8.67454E+01
9.0563965E+05,-8.65854E+01
9.0570068E+05,-9.49854E+01
9.0576172E+05,-8.40654E+01
9.0582275E+05,-8.51254E+01
9.0588379E+05,-9.02654E+01
9.0594482E+05,-8.89054E+01
9.0600586E+05,-9.05254E+01
9.0606689E+05,-1.04445E+02
9.0612793E+05,-8.47654E+01
9.0618896E+05,-9.12654E+01
9.0625000E+05,-8.27254E+01
9.0631104E+05,-8.18254E+01
9.0637207E+05,-8.99254E+01
9.0643311E+05,-8.77854E+01
9.0649414E+05,-8.62654E+01
9.0655518E+05,-9.26854E+01
9.0661621E+05,-8.71454E+01
9.0667725E+05,-8.56454E+01
9.0673828E+05,-9.17054E+01
9.0679932E+05,-9.43254E+01
9.0686035E+05,-8.38254E+01
9.0692139E+05,-8.11654E+01
9.0698242E+05,-8.29054E+01
9.0704346E+05,-8.84054E+01
9.0710449E+05,-1.01285E+02
9.0716553E+05,-8.81654E+01
9.0722656E+05,-9.68654E+01
9.0728760E+05,-8.81854E+01
9.0734863E+05,-8.53054E+01
9.0740967E+05,-8.84654E+01
9.0747070E+05,-8.58054E+01
9.0753174E+05,-8.06454E+01
9.0759277E+05,-8.85254E+01
9.0765381E+05,-9.50454E+01
9.0771484E+05,-9.32254E+01
9.0777588E+05,-8.95454E+01
9.0783691E+05,-8.44454E+01
9.0789795E+05,-9.08654E+01
9.0795898E+05,-8.70654E+01
9.0802002E+05,-8.01854E+01
9.0808105E+05,-8.16054E+01
9.0814209E+05,-9.11254E+01
9.0820312E+05,-8.65854E+01
9.0826416E+05,-8.60854E+01
9.0832520E+05,-8.68654E+01
9.0838623E+05,-8.57854E+01
9.0844727E+05,-8.27054E+01
9.0850830E+05,-8.54654E+01
9.0856934E+05,-8.56454E+01
9.0863037E+05,-8.87254E+01
9.0869141E+05,-9.35654E+01
9.0875244E+05,-8.72454E+01
9.0881348E+05,-9.07454E+01
9.0887451E+05,-8.97654E+01
9.0893555E+05,-9.15454E+01
9.0899658E+05,-8.64054E+01
9.0905762E+05,-8.00854E+01
9.0911865E+05,-8.11054E+01
9.0917969E+05,-8.40054E+01
9.0924072E+05,-9.14054E+01
9.0930176E+05,-8.56054E+01
9.0936279E+05,-8.22654E+01
9.0942383E+05,-9.03054E+01
9.0948486E+05,-9.10454E+01
9.0954590E+05,-8.57854E+01
9.0960693E+05,-9.57654E+01
9.0966797E+05,-8.74054E+01
9.0972900E+05,-8.39454E+01
9.0979004E+05,-8.45054E+01
9.0985107E+05,-8.65654E+01
9.0991211E+05,-9.91254E+01
9.0997314E+05,-8.53454E+01
9.1003418E+05,-8.30854E+01
9.1009521E+05,-8.70254E+01
9.1015625E+05,-8.98454E+01
9.1021729E+05,-8.33654E+01
9.1027832E+05,-8.45454E+01
9.1033936E+05,-9.51054E+01
9.1040039E+05,-8.58854E+01
9.1046143E+05,-8.49454E+01
9.1052246E+05,-9.41654E+01
9.1058350E+05,-9.31454E+01
9.1064453E+05,-9.01854E+01
9.1070557E+05,-8.93054E+01
9.1076660E+05,-8.87854E+01
9.1082764E+05,-8.59054E+01
9.1088867E+05,-8.88054E+01
9.1094971E+05,-8.65454E+01
9.1101074E+05,-8.23454E+01
9.1107178E+05,-8.17254E+01
9.1113281E+05,-8.13454E+01
9.1119385E+05,-9.06454E+01
9.1125488E+05,-8.62854E+01
9.1131592E+05,-1.14625E+02
9.1137695E+05,-8.43254E+01
9.1143799E+05,-8.59854E+01
9.1149902E+05,-9.97654E+01
9.1156006E+05,-8.81654E+01
9.1162109E+05,-8.43454E+01
9.1168213E+05,-8.36854E+01
9.1174316E+05,-8.33654E+01
9.1180420E+05,-9.00854E+01
9.1186523E+05,-8.91054E+01
9.1192627E+05,-8.70054E+01
9.1198730E+05,-8.72454E+01
9.1204834E+05,-8.55854E+01
9.1210938E+05,-9.07854E+01
9.1217041E+05,-1.00685E+02
9.1223145E+05,-1.01825E+02
9.1229248E+05,-9.34254E+01
9.1235352E+05,-1.00605E+02
9.1241455E+05,-9.67254E+01
9.1247559E+05,-9.31254E+01
9.1253662E+05,-8.75654E+01
9.1259766E+05,-8.17654E+01
9.1265869E+05,-8.19654E+01
9.1271973E+05,-8.53054E+01
9.1278076E+05,-8.27654E+01
9.1284180E+05,-8.74454E+01
9.1290283E+05,-9.19454E+01
9.1296387E+05,-8.99654E+01
9.1302490E+05,-8.71054E+01
9.1308594E+05,-8.59254E+01
9.1314697E+05,-9.41654E+01
9.1320801E+05,-8.88654E+01
9.1326904E+05,-8.47254E+01
9.1333008E+05,-8.56254E+01
9.1339111E+05,-8.12854E+01
9.1345215E+05,-8.43654E+01
9.1351318E+05,-8.66854E+01
9.1357422E+05,-8.59854E+01
9.1363525E+05,-8.95854E+01
9.1369629E+05,-8.51454E+01
9.1375732E+05,-8.45854E+01
9.1381836E+05,-8.63054E+01
9.1387939E+05,-8.95054E+01
9.1394043E+05,-8.76254E+01
9.1400146E+05,-8.76054E+01
9.1406250E+05,-8.53454E+01
9.1412354E+05,-8.24654E+01
9.1418457E+05,-8.40254E+01
9.1424561E+05,-9.05454E+01
9.1430664E+05,-8.77054E+01
9.1436768E+05,-8.53054E+01
9.1442871E+05,-8.85454E+01
9.1448975E+05,-8.87854E+01
9.1455078E+05,-8.83454E+01
9.1461182E+05,-8.83454E+01
9.1467285E+05,-8.79454E+01
9.1473389E+05,-8.89454E+01
9.1479492E+05,-8.41454E+01
9.1485596E+05,-8.35254E+01
9.1491699E+05,-8.50254E+01
9.1497803E+05,-8.54854E+01
9.1503906E+05,-8.65854E+01
9.1510010E+05,-9.33654E+01
9.1516113E+05,-9.32854E+01
9.1522217E+05,-9.87454E+01
9.1528320E+05,-9.12854E+01
9.1534424E+05,-8.94054E+01
9.1540527E+05,-1.03225E+02
9.1546631E+05,-9.42654E+01
9.1552734E+05,-9.82854E+01
9.1558838E+05,-9.25254E+01
9.1564941E+05,-8.80454E+01
9.1571045E+05,-8.50654E+01
9.1577148E+05,-8.69654E+01
9.1583252E+05,-8.14654E+01
9.1589355E+05,-8.22054E+01
9.1595459E+05,-8.66254E+01
9.1601562E+05,-8.68854E+01
9.1607666E+05,-9.72654E+01
9.1613770E+05,-9.18854E+01
9.1619873E+05,-8.30454E+01
9.1625977E+05,-8.19454E+01
9.1632080E+05,-8.48054E+01
9.1638184E+05,-8.95454E+01
9.1644287E+05,-9.20054E+01
9.1650391E+05,-8.27054E+01
9.1656494E+05,-8.00054E+01
9.1662598E+05,-7.90654E+01
9.1668701E+05,-8.45254E+01
9.1674805E+05,-9.28054E+01
9.1680908E+05,-8.82654E+01
9.1687012E+05,-9.40854E+01
9.1693115E+05,-9.16054E+01
9.1699219E+05,-9.40654E+01
9.1705322E+05,-8.22454E+01
9.1711426E+05,-8.13254E+01
9.1717529E+05,-8.98054E+01
9.1723633E+05,-8.94054E+01
9.1729736E+05,-8.92054E+01
9.1735840E+05,-9.47454E+01
9.1741943E+05,-8.94854E+01
9.1748047E+05,-1.05045E+02
9.1754150E+05,-8.60854E+01
9.1760254E+05,-8.30654E+01
9.1766357E+05,-8.33254E+01
9.1772461E+05,-8.87854E+01
9.1778564E+05,-9.19854E+01
9.1784668E+05,-8.77854E+01
9.1790771E+05,-8.56454E+01
9.1796875E+05,-8.44654E+01
9.1802979E+05,-8.25254E+01
9.1809082E+05,-8.01854E+01
9.1815186E+05,-8.18454E+01
9.1821289E+05,-8.96654E+01
9.1827393E+05,-9.31454E+01
9.1833496E+05,-1.03085E+02
9.1839600E+05,-8.76854E+01
9.1845703E+05,-8.76254E+01
9.1851807E+05,-9.70054E+01
9.1857910E+05,-8.46854E+01
9.1864014E+05,-8.41254E+01
9.1870117E+05,-9.75854E+01
9.1876221E+05,-9.00854E+01
9.1882324E+05,-8.66054E+01
9.1888428E+05,-9.52454E+01
9.1894531E+05,-8.70254E+01
9.1900635E+05,-8.28054E+01
9.1906738E+05,-8.29854E+01
9.1912842E+05,-8.69654E+01
9.1918945E+05,-8.62254E+01
9.1925049E+05,-8.52454E+01
9.1931152E+05,-9.45254E+01
9.1937256E+05,-9.20254E+01
9.1943359E+05,-9.32454E+01
9.1949463E+05,-8.70654E+01
9.1955566E+05,-8.77454E+01
9.1961670E+05,-9.11854E+01
9.1967773E+05,-8.29654E+01
9.1973877E+05,-8.80054E+01
9.1979980E+05,-8.96254E+01
9.1986084E+05,-8.04254E+01
9.1992188E+05,-8.03254E+01
9.1998291E+05,-8.32054E+01
9.2004395E+05,-8.70254E+01
9.2010498E+05,-1.00085E+02
9.2016602E+05,-8.46054E+01
9.2022705E+05,-8.47254E+01
9.2028809E+05,-9.27054E+01
9.2034912E+05,-8.44654E+01
9.2041016E+05,-8.06854E+01
9.2047119E+05,-8.04454E+01
9.2053223E+05,-9.39654E+01
9.2059326E+05,-8.42054E+01
9.2065430E+05,-8.24454E+01
9.2071533E+05,-8.22054E+01
9.2077637E+05,-8.74254E+01
9.2083740E+05,-8.62254E+01
9.2089844E+05,-8.24854E+01
9.2095947E+05,-8.18054E+01
9.2102051E+05,-8.65254E+01
9.2108154E+05,-8.67854E+01
9.2114258E+05,-8.94454E+01
9.2120361E+05,-8.51854E+01
9.2126465E+05,-8.84854E+01
9.2132568E+05,-8.80254E+01
9.2138672E+05,-9.10454E+01
9.2144775E+05,-8.18254E+01
9.2150879E+05,-8.20854E+01
9.2156982E+05,-8.88454E+01
9.2163086E+05,-8.99654E+01
9.2169189E+05,-9.27454E+01
9.2175293E+05,-9.92654E+01
9.2181396E+05,-8.51054E+01
9.2187500E+05,-8.22654E+01
9.2193604E+05,-8.64254E+01
9.2199707E+05,-8.82454E+01
9.2205811E+05,-8.86254E+01
9.2211914E+05,-9.22254E+01
9.2218018E+05,-8.56254E+01
9.2224121E+05,-8.13254E+01
9.2230225E+05,-8.21654E+01
9.2236328E+05,-9.01854E+01
9.2242432E+05,-9.58254E+01
9.2248535E+05,-9.63054E+01
9.2254639E+05,-8.88654E+01
9.2260742E+05,-8.77254E+01
9.2266846E+05,-8.35654E+01
9.2272949E+05,-8.25654E+01
9.2279053E+05,-8.03854E+01
9.2285156E+05,-8.29054E+01
9.2291260E+05,-8.70454E+01
9.2297363E+05,-8.34454E+01
9.2303467E+05,-9.15454E+01
9.2309570E+05,-8.74654E+01
9.2315674E+05,-8.22654E+01
9.2321777E+05,-7.80454E+01
9.2327881E+05,-8.22854E+01
9.2333984E+05,-8.14854E+01
9.2340088E+05,-8.79254E+01
9.2346191E+05,-8.80254E+01
9.2352295E+05,-8.91654E+01
9.2358398E+05,-8.14054E+01
9.2364502E+05,-8.90254E+01
9.2370605E+05,-9.33854E+01
9.2376709E+05,-8.77054E+01
